"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.658155283E0,-2.116451740E0,-7.605587006E0,3.978067636E0
1.668155283E0,-2.279163599E0,-7.919644833E0,3.745963812E0
1.678155283E0,-2.169093609E0,-8.136195183E0,3.950550079E0
1.688155283E0,-2.045265198E0,-8.072187424E0,3.674179077E0
1.698155283E0,-1.988435626E0,-7.922037601E0,3.392424345E0
1.708155283E0,-1.509871125E0,-7.779664516E0,3.658625841E0
1.718155283E0,-1.092921734E0,-7.424928665E0,4.304089546E0
1.728155283E0,-1.135394335E0,-7.034300327E0,4.646263599E0
1.738155283E0,-1.206580877E0,-6.854838848E0,4.953741074E0
1.748155283E0,-1.699502230E0,-6.902096748E0,4.831707001E0
1.758155283E0,-1.972882271E0,-6.847062111E0,4.438685894E0
1.768155283E0,-2.169692039E0,-7.490133286E0,3.887738705E0
1.778155283E0,-2.316850424E0,-7.735397339E0,4.130012035E0
1.788155283E0,-2.014158487E0,-7.693522930E0,5.069792747E0
1.798155283E0,-1.471585870E0,-7.191628456E0,6.736992359E0
1.808155283E0,-1.321436286E0,-6.561717987E0,7.775477409E0
1.818155283E0,-1.801197290E0,-5.989234924E0,7.322635651E0
1.828155283E0,-2.074577332E0,-5.870192051E0,6.575476646E0
1.838155283E0,-2.200798512E0,-5.635695457E0,5.791228771E0
1.848155283E0,-1.972284079E0,-5.501697540E0,5.093721390E0
1.858155283E0,-1.637288928E0,-5.583053589E0,5.180460930E0
1.868155283E0,-1.253240824E0,-5.316253662E0,6.122036934E0
1.878155283E0,-1.122832060E0,-5.140979290E0,7.182057381E0
1.888155283E0,-1.288534999E0,-5.676373482E0,7.805387497E0
1.898155283E0,-1.542772412E0,-6.461817741E0,7.152745247E0
1.908155283E0,-1.424925923E0,-7.267600536E0,5.869594097E0
1.918155283E0,-1.047458172E0,-7.529614449E0,5.802595139E0
1.928155283E0,-1.353739381E0,-6.888338089E0,5.724229813E0
1.938155283E0,-2.060818434E0,-6.165705681E0,6.367300987E0
1.948155283E0,-2.203191519E0,-5.840281963E0,7.125825882E0
1.958155283E0,-1.661217093E0,-5.645267010E0,8.158329010E0
1.968155283E0,-1.363908887E0,-5.122435093E0,8.723034859E0
1.978155283E0,-1.456032634E0,-4.725226402E0,8.040482521E0
1.988155283E0,-1.661815286E0,-4.896313190E0,7.808976650E0
1.998155283E0,-2.145165443E0,-5.661418438E0,7.591229916E0
2.008155283E0,-2.632703066E0,-5.953940868E0,7.606783390E0
2.018155283E0,-3.051447153E0,-5.688337803E0,8.770293236E0
2.028155283E0,-2.758326292E0,-5.415555954E0,9.530014038E0
2.038155283E0,-2.341975212E0,-6.230311871E0,9.732208252E0
2.048155283E0,-2.021935225E0,-5.689534187E0,9.780064583E0
2.058155283E0,-1.912463546E0,-5.084149837E0,9.434899330E0
2.068155283E0,-1.708475351E0,-4.601397991E0,8.797212601E0
2.078155283E0,-1.741974831E0,-3.999603033E0,8.982656479E0
2.088155283E0,-1.746162295E0,-3.871587038E0,9.208778381E0
2.098155283E0,-1.908276081E0,-4.051048756E0,9.570692062E0
2.108155283E0,-1.960918188E0,-4.393820763E0,9.281160355E0
2.118155283E0,-1.740778446E0,-4.599603176E0,9.328418732E0
2.128155283E0,-2.032104731E0,-4.449453831E0,9.706484795E0
2.138155283E0,-2.127817631E0,-4.214957237E0,9.712467194E0
2.148155283E0,-1.983051777E0,-3.798007727E0,1.040997505E1
2.158155283E0,-1.925624013E0,-3.435495138E0,1.059422207E1
2.168155283E0,-2.165504456E0,-3.752544165E0,9.954740524E0
2.178155283E0,-2.243271112E0,-3.945166349E0,9.393025398E0
2.188155283E0,-1.927418590E0,-4.082753658E0,9.239884377E0
2.198155283E0,-1.310070395E0,-2.550748825E0,1.005643559E1
2.208155283E0,-1.371685624E0,-2.562114954E0,1.031007481E1
2.218155283E0,-1.362114310E0,-2.299502611E0,1.039801121E1
2.228155283E0,-1.256830096E0,-2.003988981E0,1.056311512E1
2.238155283E0,-1.175474167E0,-1.774278045E0,1.061755180E1
2.248155283E0,-1.118644595E0,-1.534995675E0,1.060499001E1
2.258155283E0,-1.171286702E0,-1.405185103E0,1.053858948E1
2.268155283E0,-1.095314622E0,-1.350748420E0,1.028554821E1
2.278155283E0,-7.363911867E-1,-1.202991605E0,1.035015392E1
2.288155283E0,-3.349951804E-1,-6.574280262E-1,1.043629551E1
2.298155283E0,-7.268198729E-1,2.781656384E-1,1.078086281E1
2.308155283E0,-6.448656917E-1,7.052844763E-1,1.131505966E1
2.318155283E0,-1.027119160E0,4.600201547E-1,1.153280735E1
2.328155283E0,-1.207179070E0,9.792626500E-1,1.259342575E1
2.338155283E0,-1.464407444E0,1.366899967E0,1.331306744E1
2.348155283E0,-1.670788407E0,3.421736360E-1,1.259701443E1
2.358155283E0,-1.619342685E0,-2.464607358E-1,1.184686470E1
2.368155283E0,-1.542772412E0,-8.129615188E-1,1.142692471E1
2.378155283E0,-1.563709617E0,-7.692924738E-1,1.059362411E1
2.388155283E0,-1.235294700E0,-8.590233326E-1,9.636494637E0
2.398155283E0,-1.025922656E0,-5.784648657E-1,9.236893654E0
2.408155283E0,-1.088136077E0,-3.529413342E-1,9.156734467E0
2.418155283E0,-9.936196208E-1,2.243271172E-1,8.686544418E0
2.428155283E0,-8.309076428E-1,4.881358147E-1,8.588438988E0
2.438155283E0,-6.442674994E-1,5.054838061E-1,8.881559372E0
2.448155283E0,-6.921239495E-1,5.383850932E-1,8.991629601E0
2.458155283E0,-9.445667267E-1,5.688936114E-1,9.402596474E0
2.468155283E0,-1.087537885E0,2.291127741E-1,9.452845573E0
2.478155283E0,-1.097109199E0,2.985046208E-1,9.754940033E0
2.488155283E0,-1.048654556E0,4.061816335E-1,1.015753174E1
2.498155283E0,-9.194421172E-1,1.860419661E-1,1.018564796E1
2.508155283E0,-8.183453679E-1,7.058826834E-2,1.033400249E1
2.518155283E0,-7.417750359E-1,-5.503492057E-2,1.052004433E1
2.528155283E0,-1.143171072E0,-1.459621787E-1,1.039801121E1
2.538155283E0,-1.464407444E0,5.742774159E-2,1.002473068E1
2.548155283E0,-1.746760488E0,4.648058116E-1,9.934999466E0
2.558155283E0,-2.134397745E0,5.988038778E-1,9.872187614E0
2.568155283E0,-2.178066730E0,-1.794616925E-3,9.432506561E0
2.578155283E0,-2.312064886E0,4.241278172E-1,9.420542717E0
2.588155283E0,-2.216351986E0,5.198407173E-1,9.473783493E0
2.598155283E0,-1.843071699E0,1.740778536E-1,9.678967476E0
2.608155283E0,-1.804188251E0,-1.184447184E-1,9.816555023E0
2.618155283E0,-2.024327993E0,-6.287141442E-1,9.501300812E0
2.628155283E0,-2.225325108E0,-6.861419082E-1,9.457033157E0
2.638155283E0,-2.162513494E0,-4.923232496E-1,9.783653259E0
2.648155283E0,-2.109871387E0,-3.260220885E-1,9.991230965E0
2.658155283E0,-2.234298229E0,-2.153540403E-1,9.881160736E0
2.668155283E0,-2.210369825E0,-1.812563092E-1,9.838089943E0
2.678155283E0,-2.215753794E0,-2.907279432E-1,9.689137459E0
2.688155283E0,-2.287538528E0,-3.463610709E-1,9.410971642E0
2.698155283E0,-2.355135679E0,-6.173482537E-1,9.135796547E0
2.708155283E0,-2.493919373E0,-1.022333503E0,8.850452423E0
2.718155283E0,-2.522035122E0,-1.129412293E0,9.074779510E0
2.728155283E0,-2.234896421E0,-9.445667267E-1,9.421739578E0
2.738155283E0,-1.952543259E0,-8.117650747E-1,9.710672379E0
2.748155283E0,-2.053041935E0,-8.638089895E-1,9.585647583E0
2.758155283E0,-2.076970100E0,-8.829515576E-1,9.528220177E0
2.768155283E0,-2.143969059E0,-8.823533654E-1,9.436694145E0
2.778155283E0,-2.115255117E0,-1.016949654E0,9.584450722E0
2.788155283E0,-2.166700840E0,-1.129412293E0,9.957133293E0
2.798155283E0,-2.027318954E0,-1.638485312E0,1.022273636E1
2.808155283E0,-2.146960020E0,-1.691725612E0,1.029332447E1
2.818155283E0,-2.276770830E0,-1.330409408E0,9.921838760E0
2.828155283E0,-1.956730723E0,-1.115653515E0,9.991230965E0
2.838155283E0,-1.789233088E0,-1.168295622E0,1.002054310E1
2.848155283E0,-1.894517303E0,-1.491924882E0,9.773484230E0
2.858155283E0,-1.942373753E0,-1.328614831E0,9.664610863E0
2.868155283E0,-1.645663738E0,-1.560718536E0,1.007617569E1
2.878155283E0,-2.178664923E0,-2.868994236E0,1.103749275E1
2.888155283E0,-1.842473388E0,-1.504487276E0,9.481559753E0
2.898155283E0,-1.917249203E0,-5.090730190E-1,7.936394691E0
2.908155283E0,-2.175673962E0,-1.830509305E-1,7.875377655E0
2.918155283E0,-2.193620205E0,-5.084748268E-1,8.629714966E0
2.928155283E0,-1.934597135E0,-6.071787477E-1,9.132805824E0
2.938155283E0,-1.996212244E0,-7.812566161E-1,9.394820213E0
2.948155283E0,-1.957328916E0,-1.001994491E0,9.479764938E0
2.958155283E0,-2.124826431E0,-1.146162033E0,9.564111710E0
2.968155283E0,-2.263011932E0,-1.085145116E0,9.669396400E0
2.978155283E0,-2.368296146E0,-1.056431174E0,9.693324089E0
2.988155283E0,-2.411366940E0,-1.036690354E0,9.607182503E0
2.998155283E0,-2.387438774E0,-1.079162955E0,9.544371605E0
3.008155283E0,-2.263610125E0,-1.040279627E0,9.416355133E0
3.018155283E0,-2.191825628E0,-9.828519225E-1,9.397810936E0
3.028155283E0,-2.172683001E0,-9.541380405E-1,9.436096191E0
3.038155283E0,-2.187039852E0,-8.392825127E-1,9.431908607E0
3.048155283E0,-2.263610125E0,-9.068797827E-1,9.493523598E0
3.058155283E0,-2.306082726E0,-9.702895880E-1,9.693922997E0
3.068155283E0,-2.291725874E0,-9.936196208E-1,9.617352486E0
3.078155283E0,-2.346760750E0,-9.002995491E-1,8.459226608E0
3.088155283E0,-2.394019127E0,-8.823533654E-1,8.708079338E0
3.098155283E0,-2.641077995E0,-1.045065284E0,9.414560318E0
3.108155283E0,-2.516651154E0,-1.051645517E0,9.707083702E0
3.118155283E0,-2.526222467E0,-1.099501967E0,9.678369522E0
3.128155283E0,-2.330011129E0,-1.109073281E0,9.664610863E0
3.138155283E0,-2.253440619E0,-1.067198873E0,9.885348320E0
3.148155283E0,-2.268395901E0,-1.126421213E0,9.473184586E0
3.158155283E0,-2.258824587E0,-1.183848977E0,9.429515839E0
3.168155283E0,-2.191825628E0,-1.107876897E0,9.487542152E0
3.178155283E0,-2.172683001E0,-1.092921734E0,9.421140671E0
3.188155283E0,-2.225325108E0,-1.159322619E0,9.348159790E0
3.198155283E0,-2.273181438E0,-1.201795220E0,9.271589279E0
3.208155283E0,-2.239681959E0,-1.169492126E0,9.453444481E0
3.218155283E0,-2.206182480E0,-1.088136077E0,9.449256897E0
3.228155283E0,-2.167897224E0,-1.030708313E0,9.449854851E0
3.238155283E0,-2.148754835E0,-9.589236975E-1,9.464810371E0
3.248155283E0,-2.163111687E0,-9.541380405E-1,9.483952522E0
3.258155283E0,-2.139183521E0,-8.967102766E-1,9.489336014E0
3.268155283E0,-2.163111687E0,-8.925228715E-1,9.537193298E0
3.278155283E0,-2.239681959E0,-9.882357717E-1,9.516854286E0
3.288155283E0,-2.277967215E0,-1.021735311E0,9.531210899E0
3.298155283E0,-2.301297188E0,-1.050449133E0,9.554540634E0
3.308155283E0,-2.353939295E0,-1.079162955E0,9.516255379E0
3.318155283E0,-2.321038008E0,-1.002592683E0,9.473783493E0
3.328155283E0,-2.340180635E0,-1.010967612E0,9.348757744E0
3.338155283E0,-2.340180635E0,-1.045065284E0,9.454042435E0
3.348155283E0,-2.316252232E0,-1.040877819E0,9.530612946E0
3.358155283E0,-2.335394859E0,-1.025922656E0,9.415757179E0
3.368155283E0,-2.335394859E0,-9.924231768E-1,9.430712700E0
3.378155283E0,-2.268395901E0,-9.876375198E-1,9.449854851E0
3.388155283E0,-2.263610125E0,-9.930213690E-1,9.512067795E0
3.398155283E0,-2.277967215E0,-1.021735311E0,9.555138588E0
3.408155283E0,-2.258226395E0,-1.022333503E0,9.598209381E0
3.418155283E0,-2.258226395E0,-1.031904817E0,9.574281693E0
3.428155283E0,-2.263610125E0,-1.031306505E0,9.502496719E0
3.438155283E0,-2.258824587E0,-1.068993568E0,9.458827972E0
3.448155283E0,-2.287538528E0,-1.044467092E0,9.382257462E0
3.458155283E0,-2.297109842E0,-1.006181955E0,9.339784622E0
3.468155283E0,-2.292324066E0,-1.016351461E0,9.382855415E0
3.478155283E0,-2.287538528E0,-1.006780148E0,9.421140671E0
3.488155283E0,-2.273181438E0,-1.026520967E0,9.502496719E0
3.498155283E0,-2.282752752E0,-1.012163997E0,9.521639824E0
3.508155283E0,-2.287538528E0,-1.021735311E0,9.526425362E0
3.518155283E0,-2.301895380E0,-1.030708313E0,9.458827972E0
3.528155283E0,-2.306680918E0,-1.016949654E0,9.473783493E0
3.538155283E0,-2.340180635E0,-1.035493970E0,9.387042999E0
3.548155283E0,-2.311466694E0,-1.054636598E0,9.377471924E0
3.558155283E0,-2.282752752E0,-1.021137118E0,9.430712700E0
3.568155283E0,-2.249253273E0,-1.027119160E0,9.588638306E0
3.578155283E0,-2.349751949E0,-1.040279627E0,9.434899330E0
3.588155283E0,-2.325823545E0,-1.021137118E0,9.454042435E0
3.598155283E0,-2.297109842E0,-9.744769931E-1,9.583852768E0
3.608155283E0,-2.301895380E0,-9.451649189E-1,9.492925644E0
3.618155283E0,-2.311466694E0,-9.684949517E-1,9.425926208E0
3.628155283E0,-2.316252232E0,-9.637092948E-1,9.435498238E0
3.638155283E0,-2.316252232E0,-9.924231768E-1,9.425926208E0
3.648155283E0,-2.325823545E0,-9.876375198E-1,9.387641907E0
3.658155283E0,-2.316252232E0,-1.001994491E0,9.411569595E0
3.668155283E0,-2.364108801E0,-1.006780148E0,9.406186104E0
3.678155283E0,-2.320439816E0,-9.978070259E-1,9.550353050E0
3.688155283E0,-2.321038008E0,-9.690931439E-1,9.531210899E0
3.698155283E0,-2.330609322E0,-9.882357717E-1,9.512067795E0
3.708155283E0,-2.325823545E0,-1.011565804E0,9.444471359E0
3.718155283E0,-2.321038008E0,-1.031306505E0,9.477970123E0
3.728155283E0,-2.297109842E0,-1.016351461E0,9.445069313E0
3.738155283E0,-2.273181438E0,-1.011565804E0,9.445069313E0
3.748155283E0,-2.287538528E0,-1.006780148E0,9.445069313E0
3.758155283E0,-2.311466694E0,-1.045065284E0,9.444471359E0
3.768155283E0,-2.316252232E0,-1.059422255E0,9.444471359E0
3.778155283E0,-2.344966173E0,-1.050449133E0,9.477970123E0
3.788155283E0,-2.330609322E0,-9.678967595E-1,9.373284340E0
3.798155283E0,-2.378465652E0,-1.025922656E0,9.463613510E0
3.808155283E0,-2.335394859E0,-1.054636598E0,9.458827972E0
3.818155283E0,-2.292324066E0,-1.031306505E0,9.507282257E0
3.828155283E0,-2.301895380E0,-1.030708313E0,9.449256897E0
3.838155283E0,-2.297109842E0,-1.025922656E0,9.435498238E0
3.848155283E0,-2.325823545E0,-1.045065284E0,9.449256897E0
3.858155283E0,-2.316252232E0,-1.016351461E0,9.406186104E0
3.868155283E0,-2.325823545E0,-1.049850941E0,9.420542717E0
3.878155283E0,-2.364108801E0,-1.049850941E0,9.449256897E0
3.888155283E0,-2.330609322E0,-1.021735311E0,9.482755661E0
3.898155283E0,-2.316252232E0,-9.589236975E-1,9.464211464E0
3.908155283E0,-2.277967215E0,-9.589236975E-1,9.473783493E0
3.918155283E0,-2.282752752E0,-9.732806087E-1,9.468997002E0
3.928155283E0,-2.273181438E0,-9.780662656E-1,9.445069313E0
3.938155283E0,-2.297109842E0,-1.049850941E0,9.439684868E0
3.948155283E0,-2.321038008E0,-1.068993568E0,9.463613510E0
3.958155283E0,-2.354537487E0,-1.121635556E0,9.439086914E0
3.968155283E0,-2.402393818E0,-1.078564763E0,9.429515839E0
3.978155283E0,-2.340180635E0,-1.001994491E0,9.454640388E0
3.988155283E0,-2.292324066E0,-9.738788009E-1,9.488140106E0
3.998155283E0,-2.297109842E0,-8.877372146E-1,9.550951958E0
4.008155283E0,-2.330609322E0,-8.967102766E-1,9.445667267E0
