"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.940012260E1,1.750947952E0,-5.439484119E0,-2.533999205E0
2.941012260E1,1.645663738E0,-4.700101852E0,-2.175673962E0
2.942012260E1,1.578066587E0,-3.564707518E0,-2.374278307E0
2.943012260E1,8.195417523E-1,-1.933998942E0,-3.774677753E0
2.944012260E1,1.286142230E0,-1.301097274E0,-4.668995380E0
2.945012260E1,1.323829174E0,-9.158528447E-1,-4.996811867E0
2.946012260E1,8.416753411E-1,-4.378865361E-1,-4.239483356E0
2.947012260E1,7.190431952E-1,3.601198196E-1,-3.267399311E0
2.948012260E1,1.207777262E0,1.128814101E0,-2.178664923E0
2.949012260E1,3.017947674E0,1.364507079E0,-6.137589812E-1
2.950012260E1,4.371088982E0,1.551147223E0,-4.923232496E-1
2.951012260E1,5.569892883E0,8.267202377E-1,-1.560120344E0
2.952012260E1,5.501099110E0,-1.359123230E0,-3.255435228E0
2.953012260E1,4.243072987E0,-4.115056515E0,-4.311866283E0
2.954012260E1,3.356531858E0,-9.261420250E0,-4.180261135E0
2.955012260E1,4.825725079E0,-1.317787266E1,-4.491926193E0
2.956012260E1,5.967699528E0,-1.750588989E1,-3.298506021E0
2.957012260E1,6.199803352E0,-2.204746819E1,-2.524427772E-1
2.958012260E1,5.844469070E0,-2.759223557E1,1.274178028E-1
2.959012260E1,3.391826153E-1,-3.178505898E1,9.942178130E-1
2.960012260E1,-1.854437590E-1,-2.471606255E1,8.697910309E-1
2.961012260E1,6.610172391E-1,-1.908874321E1,-3.840480447E-1
2.962012260E1,1.204786181E0,-1.708176231E1,-6.616154313E-1
2.963012260E1,1.597209096E0,-1.598884106E1,-9.272187948E-2
2.964012260E1,2.770290375E0,-1.677727509E1,5.820540786E-1
2.965012260E1,2.382653236E0,-1.730728531E1,4.289134443E-1
2.966012260E1,2.625524759E0,-1.690648842E1,-1.375873089E-1
2.967012260E1,3.427718401E0,-1.580758476E1,-5.204389095E-1
2.968012260E1,2.432902336E0,-1.561615849E1,-6.759724021E-1
2.969012260E1,7.034898400E-1,-1.372762394E1,-2.035693884E0
2.970012260E1,2.641676188E0,-1.179482079E1,-3.251247883E0
2.971012260E1,5.553143024E0,-1.066600704E1,-3.491128206E0
2.972012260E1,5.880959988E0,-1.055115128E1,-1.928016901E0
2.973012260E1,4.212564468E0,-1.079282665E1,-1.749751568E0
2.974012260E1,3.079562664E0,-9.769296646E0,-1.052842021E0
2.975012260E1,-2.727817893E-1,-6.902695179E0,-7.746763229E-1
2.976012260E1,-1.205384374E0,-5.952146530E0,-6.143572330E-1
2.977012260E1,-2.281556368E0,-4.921437740E0,-2.237289101E-1
2.978012260E1,-2.764308453E0,-3.754936934E0,-1.034895778E-1
2.979012260E1,-2.636292458E0,-3.031108141E0,-2.757728100E-1
2.980012260E1,-2.070987940E0,-2.192423820E0,3.978067636E-1
2.981012260E1,-1.497906923E0,-1.526022673E0,2.506481707E-1
2.982012260E1,-5.665007830E-1,-7.567301393E-1,-1.477568001E-1
2.983012260E1,1.022931710E-1,-5.060819983E-1,-3.876372576E-1
2.984012260E1,8.243274093E-1,-1.854437590E-1,-2.249253243E-1
2.985012260E1,2.970689297E0,-2.614158690E-1,-8.255237937E-1
2.986012260E1,6.531807423E0,-4.977070987E-1,-7.204789162E0
2.987012260E1,8.977870941E0,-3.038884640E0,-2.140379906E0
2.988012260E1,5.993422508E0,-4.893920422E0,2.616551638E0
2.989012260E1,-1.390229940E0,-1.310070395E0,-8.703892231E-1
2.990012260E1,-2.633899450E0,-3.511467278E-1,-2.472982168E0
2.991012260E1,-3.079562664E0,9.272187948E-2,-3.051447153E0
2.992012260E1,-4.420141697E0,-9.625129104E-1,-2.088934183E0
2.993012260E1,-5.651846886E0,-3.308077335E0,3.308077157E-1
2.994012260E1,-7.593622684E0,-1.193181038E1,1.048654556E0
2.995012260E1,-7.593622684E0,-1.193181038E1,1.048654556E0
2.996012260E1,-9.502496719E0,-2.608236504E1,4.145565033E0
2.997012260E1,-1.131625652E1,-3.471686554E1,3.315854073E0
2.998012260E1,-1.204427242E1,-4.030949020E1,1.405783296E0
2.999012260E1,-1.204427242E1,-4.030949020E1,1.405783296E0
3.000012260E1,1.536192179E0,-1.582792377E1,-2.835494876E-1
3.001012260E1,3.764508247E0,-1.218365479E1,7.160521746E-1
3.002012260E1,5.435296535E0,-1.003489971E1,1.201795220E0
3.003012260E1,7.348956585E0,-9.615557671E0,1.338186026E0
3.004012260E1,7.348956585E0,-9.615557671E0,1.338186026E0
3.005012260E1,1.114397335E1,-1.135214901E1,1.236491084E0
3.006012260E1,9.326025963E0,-1.307258797E1,2.516651154E0
3.007012260E1,7.073183537E0,-1.438385487E1,2.418545485E0
3.008012260E1,4.938786030E0,-1.576630878E1,2.168495417E0
3.009012260E1,9.918249846E-1,-1.928016853E1,4.905286431E-2
3.010012260E1,-4.127618968E-1,-1.914497375E1,-1.429113269E0
3.011012260E1,-6.807580590E-1,-1.729472351E1,-1.581057549E0
3.012012260E1,-3.822534084E-1,-1.549771404E1,-1.802991867E0
3.013012260E1,-1.088734269E-1,-1.411047554E1,-3.212364435E0
3.014012260E1,3.637090325E-1,-1.201316643E1,-4.781457901E0
3.015012260E1,1.710868239E0,-8.545966148E0,-7.125227451E0
3.016012260E1,1.805982947E0,-7.228717327E0,-7.436294556E0
3.017012260E1,1.854437590E0,-5.483152866E0,-6.949355125E0
3.018012260E1,2.120040894E0,-4.649254322E0,-6.020341873E0
3.019012260E1,2.289333105E0,-5.070989609E0,-4.556532383E0
3.020012260E1,1.570888042E0,-4.520640373E0,-2.587837696E0
3.021012260E1,1.568495274E0,-4.423730850E0,-2.833101988E0
3.022012260E1,1.928016901E0,-4.269991875E0,-3.083750248E0
3.023012260E1,1.900499344E0,-3.658027649E0,-3.424727440E0
3.024012260E1,1.555334687E0,-2.787638426E0,-3.611965895E0
3.025012260E1,2.027318954E0,-1.316052437E0,-2.756531715E0
3.026012260E1,2.321636200E0,-1.013360381E0,-1.889133453E0
3.027012260E1,2.544168711E0,-5.581258535E-1,-1.286740422E0
3.028012260E1,3.101098061E0,-1.992024779E-1,-1.331605792E0
3.029012260E1,3.369094372E0,3.595215976E-1,-1.031306505E0
3.030012260E1,3.320041418E0,-2.123630047E-1,-5.641079545E-1
3.031012260E1,3.153740168E0,-1.791625977E0,-5.443671346E-1
3.032012260E1,2.962314367E0,-3.629911900E0,-5.461617708E-1
3.033012260E1,3.000599623E0,-5.440082073E0,-4.528416991E-1
3.034012260E1,3.400799274E0,-7.372884750E0,-1.435693651E-1
3.035012260E1,5.534000397E0,-1.196351528E1,5.132604837E-1
3.036012260E1,6.460621357E0,-1.656610870E1,-6.161518395E-2
3.037012260E1,4.602594376E0,-1.885065651E1,2.336591244E0
3.038012260E1,1.191625714E0,-2.038684845E1,6.757929325E0
3.039012260E1,-2.330011129E0,-2.258046913E1,9.580264091E0
3.040012260E1,-9.641280174E0,-2.941975403E1,9.307481766E0
3.041012260E1,-1.125583744E1,-2.994976425E1,4.556532383E0
3.042012260E1,-1.021675491E1,-2.661596489E1,-1.976471543E0
3.043012260E1,-6.734001160E0,-2.273002052E1,-8.319844246E0
3.044012260E1,-3.238685369E0,-2.143012047E1,-1.018205833E1
3.045012260E1,-1.794617027E-1,-2.131586266E1,-7.797610760E0
3.046012260E1,-1.794617027E-1,-2.131586266E1,-7.797610760E0
3.047012260E1,7.231110096E0,-1.923709679E1,2.440679073E-1
3.048012260E1,8.546564102E0,-1.824646950E1,3.702892959E-1
3.049012260E1,8.709276199E0,-1.697348785E1,-3.178266764E0
3.050012260E1,5.986842155E0,-1.613420486E1,-3.534198999E0
3.051012260E1,3.671188116E0,-1.269332600E1,-1.521835208E0
3.052012260E1,3.146561861E0,-1.126481056E1,-1.102493048E0
3.053012260E1,1.655235052E0,-1.026161957E1,-1.026520967E0
3.054012260E1,9.421738982E-1,-9.042476654E0,-2.638086975E-1
3.055012260E1,1.200000525E0,-7.917252064E0,2.303091735E-1
3.056012260E1,-1.508674622E0,-4.398606300E0,1.268195957E-1
3.057012260E1,-2.041675806E0,-2.646461725E0,-9.571290575E-3
3.058012260E1,-2.715255499E0,-1.694716692E0,-2.500499785E-1
3.059012260E1,-3.541377544E0,-1.008574724E0,-5.892325640E-1
3.060012260E1,-4.144967079E0,-5.898307562E-1,-4.713860750E-1
3.061012260E1,-3.477369547E0,2.662015259E-1,9.451649338E-2
3.062012260E1,-2.609971285E0,1.207777262E0,9.212366939E-1
3.063012260E1,-1.552343726E0,2.254637241E0,1.481755376E0
3.064012260E1,-4.474578202E-1,3.147160053E0,1.718644857E0
3.065012260E1,7.537391186E-1,3.901497364E0,1.557727575E0
3.066012260E1,3.678366661E0,4.911268711E0,-9.511470050E-2
3.067012260E1,3.678366661E0,4.911268711E0,-9.511470050E-2
3.068012260E1,7.438687325E0,-1.668993831E0,-7.523034573E0
3.069012260E1,7.543373585E0,-3.720839262E0,2.201396823E-1
3.070012260E1,6.231508255E0,-3.142374277E0,1.785643935E0
3.071012260E1,4.019941807E0,-2.638087034E0,1.273579836E0
3.072012260E1,-5.497509837E-1,-2.803191662E0,-3.785445452E0
3.073012260E1,-2.313261271E0,-3.677170277E0,-5.271986485E0
3.074012260E1,-4.365106583E0,-6.697510719E0,-4.030709743E0
3.075012260E1,-6.539584160E0,-1.383589840E1,-1.071984529E0
3.076012260E1,-6.658029079E0,-2.216770744E1,9.343972206E-1
3.077012260E1,-7.183253765E0,-3.355395508E1,2.316850424E0
3.078012260E1,-8.516056061E0,-3.724787521E1,9.182456732E-1
3.079012260E1,-5.638686657E0,-3.094577789E1,6.269195080E-1
3.080012260E1,-2.635095835E0,-2.334198570E1,-2.799602449E-1
3.081012260E1,-5.533402562E-1,-1.779721642E1,-4.061816335E-1
3.082012260E1,2.580060959E0,-9.885947227E0,4.390829504E-1
3.083012260E1,3.822534084E0,-8.050651550E0,9.062815905E-1
3.084012260E1,4.630111694E0,-7.577471256E0,1.267597795E0
3.085012260E1,5.140979290E0,-7.374679565E0,1.948953986E0
3.086012260E1,5.655436516E0,-7.303493023E0,3.178864956E0
3.087012260E1,5.129015446E0,-8.483154297E0,6.518647194E0
3.088012260E1,3.599403381E0,-1.012283611E1,6.915257454E0
3.089012260E1,1.176072359E0,-1.423071480E1,7.036693096E0
3.090012260E1,-5.198407173E-1,-1.964806557E1,6.612565517E0
3.091012260E1,-8.189435601E-1,-2.385225487E1,4.755734921E0
3.092012260E1,-1.420738459E0,-2.115315056E1,9.439685345E-1
3.093012260E1,-3.750749528E-1,-1.778345871E1,-6.101697683E-1
3.094012260E1,8.183453679E-1,-1.468714523E1,-2.151745796E0
3.095012260E1,2.062014818E0,-1.292602825E1,-3.300898790E0
3.096012260E1,3.002394199E0,-1.209212875E1,-4.022335052E0
3.097012260E1,3.002394199E0,-1.209212875E1,-4.022335052E0
3.098012260E1,1.581655741E0,-8.358727455E0,-1.451546001E1
3.099012260E1,1.312463164E0,-6.594619274E0,-1.543669701E1
3.100012260E1,2.410170555E0,-4.758726120E0,-1.198505020E1
3.101012260E1,3.562314749E0,-4.016352654E0,-7.060023308E0
3.102012260E1,4.319045067E0,-3.762713671E0,-2.870789051E0
3.103012260E1,4.886143684E0,-4.712664127E0,-1.607976794E0
3.104012260E1,4.634299278E0,-4.840082169E0,-1.961516380E0
3.105012260E1,3.913461447E0,-3.069991350E0,-2.160718918E0
3.106012260E1,3.564109325E0,-1.965105653E0,-2.201995134E0
3.107012260E1,3.524029493E0,-1.504487276E0,-2.740978241E0
3.108012260E1,3.164507866E0,-1.172483087E0,-2.639283419E0
3.109012260E1,2.288136721E0,-1.256830096E0,-3.162115097E0
3.110012260E1,1.619342685E0,-9.320043921E-1,-3.456432343E0
3.111012260E1,1.239482164E0,-9.774680734E-1,-3.427120209E0
3.112012260E1,1.048654556E0,-1.671386600E0,-3.059223652E0
3.113012260E1,1.411167145E0,-4.107280254E0,-1.750947952E0
3.114012260E1,2.021337032E0,-5.451447964E0,-8.608179688E-1
3.115012260E1,2.717050076E0,-6.752545357E0,-8.135596663E-2
3.116012260E1,3.372085333E0,-8.285148621E0,1.692921966E-1
3.117012260E1,4.536193371E0,-1.124925709E1,1.896311939E-1
3.118012260E1,5.848058701E0,-1.794796371E1,1.048654556E0
3.119012260E1,2.919841766E0,-1.874955940E1,3.833899975E0
3.120012260E1,-3.655036688E-1,-2.092403793E1,6.410970211E0
3.121012260E1,-3.866203070E0,-2.324447823E1,9.273384094E0
3.122012260E1,-8.076375008E0,-2.703411102E1,9.343972206E0
3.123012260E1,-8.076375008E0,-2.703411102E1,9.343972206E0
3.124012260E1,-9.996016502E0,-2.361596298E1,-3.301496983E0
3.125012260E1,-7.327421188E0,-2.103410721E1,-6.416952133E0
3.126012260E1,-3.978665829E0,-2.105982971E1,-8.111668587E0
3.127012260E1,-1.689931035E0,-2.167059898E1,-6.878767014E0
3.128012260E1,6.245267391E-1,-1.962533379E1,-1.591227055E0
3.129012260E1,5.075775146E0,-1.688076591E1,1.063011408E0
3.130012260E1,9.388837814E0,-1.584228039E1,1.932204217E-1
3.131012260E1,8.117053032E0,-1.624367714E1,-1.311266780E0
3.132012260E1,7.417151928E0,-1.504367638E1,-2.155334949E0
3.133012260E1,5.614160061E0,-1.427258873E1,-2.147558212E0
3.134012260E1,5.614160061E0,-1.427258873E1,-2.147558212E0
3.135012260E1,5.614160061E0,-1.427258873E1,-2.147558212E0
3.136012260E1,5.614160061E0,-1.427258873E1,-2.147558212E0
3.137012260E1,5.614160061E0,-1.427258873E1,-2.147558212E0
3.138012260E1,1.153938770E0,-1.229910851E1,-1.371087432E0
3.139012260E1,-1.808973908E0,-3.695116282E0,-3.720839322E-1
3.140012260E1,-3.441477060E0,-1.537986755E0,-1.097707391E0
3.141012260E1,-4.054039955E0,-1.284347534E0,-1.165304661E0
3.142012260E1,-4.369892120E0,-1.115653515E0,-1.453041553E0
3.143012260E1,-4.260420799E0,-8.129615188E-1,-1.603789330E0
3.144012260E1,-3.766901016E0,-3.613162339E-1,-1.048056364E0
3.145012260E1,-1.781456470E0,1.556531072E0,1.399801224E-1
3.146012260E1,-6.951149702E-1,2.627917528E0,1.132403374E0
3.147012260E1,1.902294010E-1,3.251846075E0,1.728814363E0
3.148012260E1,6.598208547E-1,3.469592810E0,2.196611166E0
3.149012260E1,1.027717352E0,3.977469444E0,2.172683001E0
3.150012260E1,3.008376360E0,3.933800459E0,-2.790629387E0
3.151012260E1,5.440680504E0,2.020738840E0,-4.210769653E0
3.152012260E1,3.954737663E0,-3.343969584E-1,-1.267597795E0
3.153012260E1,3.110071182E0,-1.186241865E0,-6.293123364E-1
3.154012260E1,2.019542217E0,-1.639083505E0,-1.043868899E0
3.155012260E1,1.144367456E0,-1.568495274E0,-1.013360381E0
3.156012260E1,-1.491326690E0,-4.295714855E0,-2.185245275E0
3.157012260E1,-2.870789051E0,-8.448458672E0,-4.826323509E0
3.158012260E1,-4.147359848E0,-1.717687798E1,-4.479962349E0
3.159012260E1,-4.651049137E0,-2.705803871E1,5.647061467E-1
3.160012260E1,-5.927619934E0,-3.532763290E1,1.105484009E0
3.161012260E1,-1.043031406E1,-4.226322937E1,2.849851847E0
3.162012260E1,-6.174080849E0,-2.930370331E1,1.291526079E0
3.163012260E1,-3.774079561E0,-1.999562263E1,8.428717852E-1
3.164012260E1,-1.939980984E0,-1.457288837E1,1.090528965E0
3.165012260E1,-1.531406492E-1,-1.175115204E1,8.183453679E-1
3.166012260E1,3.880560160E0,-1.040339470E1,1.286142170E-1
3.167012260E1,5.300102234E0,-8.928817749E0,2.727817893E-1
3.168012260E1,6.123831272E0,-8.201399803E0,1.099501967E0
3.169012260E1,5.681159019E0,-8.672785759E0,2.234298229E0
3.170012260E1,4.430909157E0,-1.072821999E1,3.121437073E0
3.171012260E1,3.065205812E0,-1.321017551E1,3.435495138E0
3.172012260E1,3.660420418E0,-1.362532997E1,4.857429981E0
3.173012260E1,4.081557274E0,-1.477986717E1,7.298707485E0
3.174012260E1,3.500699520E0,-1.538345718E1,8.873184204E0
3.175012260E1,1.761117458E0,-1.585185146E1,9.265607834E0
3.176012260E1,1.570289850E0,-1.603191185E1,3.656233072E0
3.177012260E1,1.981257200E0,-1.544387531E1,8.171489239E-1
3.178012260E1,3.005385160E0,-1.376531029E1,-1.102493048E0
3.179012260E1,4.125226021E0,-1.231346512E1,-2.717050076E0
3.180012260E1,4.961517811E0,-1.081496048E1,-2.776272535E0
3.181012260E1,5.330012321E0,-9.651450157E0,-2.054238319E0
3.182012260E1,4.505684853E0,-8.085946083E0,-2.966501951E0
3.183012260E1,2.946761131E0,-8.118248940E0,-5.615954876E0
3.184012260E1,8.937192559E-1,-7.996214867E0,-1.234158134E1
3.185012260E1,-1.489532143E-1,-7.314260483E0,-1.813041687E1
3.186012260E1,1.529013634E0,-6.470192432E0,-1.818545151E1
3.187012260E1,3.172284603E0,-6.007181168E0,-1.843071699E0
3.188012260E1,3.339782238E0,-5.591428280E0,1.277767301E0
3.189012260E1,3.729812384E0,-4.742574692E0,2.985046208E-1
3.190012260E1,3.278765202E0,-3.867399693E0,-4.259224236E-1
3.191012260E1,2.369492531E0,-2.846262455E0,-8.297112584E-1
3.192012260E1,2.174477577E0,-1.052243710E0,-2.298904419E0
3.193012260E1,2.383251429E0,-4.199403822E-1,-3.102892876E0
3.194012260E1,2.158325911E0,-3.529413417E-2,-3.350549936E0
3.195012260E1,1.799402595E0,-2.015953064E-1,-3.611367464E0
3.196012260E1,1.350150228E0,-1.034297585E0,-3.714258909E0
3.197012260E1,1.223330617E0,-4.135395527E0,-2.997010469E0
3.198012260E1,1.402792215E0,-6.524031162E0,-2.126022816E0
3.199012260E1,2.112862349E0,-1.032084274E1,-1.754537225E0
3.200012260E1,4.289732933E0,-1.599003696E1,-2.557927370E0
3.201012260E1,5.300700188E0,-2.138525391E1,-2.980858803E0
3.202012260E1,-9.487541914E-1,-2.526282310E1,1.710868239E0
3.203012260E1,-5.450251579E0,-2.884966469E1,5.242674351E0
3.204012260E1,-1.102313614E1,-3.283431244E1,5.694319725E0
3.205012260E1,-1.465783310E1,-3.024228668E1,3.263810158E0
3.206012260E1,-1.331605816E1,-2.311586380E1,1.107278705E0
3.207012260E1,-6.076572895E0,-1.635913086E1,-5.300700188E0
3.208012260E1,-3.071187973E0,-1.713560104E1,-7.080362320E0
3.209012260E1,-1.220339537E0,-1.834995842E1,-7.018746853E0
3.210012260E1,-2.003988922E-1,-1.889133453E1,-3.699902058E0
3.211012260E1,2.807977438E0,-1.782652855E1,8.673982322E-2
3.212012260E1,9.383454323E0,-1.661516190E1,8.620143533E-1
3.213012260E1,9.493523598E0,-1.562692642E1,1.228116274E0
3.214012260E1,7.523034573E0,-1.449093437E1,-1.611566067E0
3.215012260E1,4.721637249E0,-1.247079372E1,-3.482155085E0
3.216012260E1,1.612762451E0,-9.713065147E0,-3.361317635E0
3.217012260E1,9.523434043E-1,-7.479365349E0,-3.187239647E0
3.218012260E1,-2.566302419E-1,-5.544768333E0,-2.082952023E0
3.219012260E1,-1.022333503E0,-4.167100430E0,-2.033899307E0
3.220012260E1,-1.777867198E0,-3.072384357E0,-1.910070658E0
3.221012260E1,-2.734398127E0,-2.395813704E0,-1.564906001E0
3.222012260E1,-3.527020693E0,-1.913061738E0,-8.895317912E-1
3.223012260E1,-2.766103029E0,-1.328016520E0,-1.932204217E-1
3.224012260E1,-1.852642894E0,-9.457631707E-1,3.768695518E-2
3.225012260E1,-9.332008362E-1,-1.758724600E-1,1.037288666E0
3.226012260E1,5.072783828E-1,9.972088337E-1,1.864008784E0
3.227012260E1,1.827518344E0,2.066202402E0,2.551347256E0
3.228012260E1,3.119044304E0,3.318246841E0,3.000001431E0
3.229012260E1,4.328616142E0,3.753142357E0,3.237488985E0
3.230012260E1,5.389235020E0,3.131606579E0,2.547757864E0
3.231012260E1,5.859424591E0,1.358525038E0,-6.640082598E-2
3.232012260E1,5.179264545E0,-1.322632670E0,-1.460219979E0
3.233012260E1,4.719842672E-1,-2.498106956E0,-1.549352705E-1
3.234012260E1,-9.152546525E-1,-2.185843468E0,-4.887340367E-1
3.235012260E1,-1.615753531E0,-1.791625977E0,-1.676172256E0
3.236012260E1,-2.063809633E0,-2.734398127E0,-3.934398651E0
3.237012260E1,-2.528615236E0,-6.681957245E0,-5.704489231E0
3.238012260E1,-4.813760757E0,-2.107598114E1,2.019542217E0
3.239012260E1,-4.757529736E0,-2.914936638E1,2.039881229E0
3.240012260E1,-6.744170666E0,-3.688057709E1,1.289133191E0
3.241012260E1,-9.013762474E0,-3.974059677E1,1.496710539E0
3.242012260E1,-6.564110756E0,-3.041696358E1,-6.275177598E-1
3.243012260E1,-3.875774384E0,-2.023430634E1,5.084748194E-2
3.244012260E1,-3.547359705E-1,-1.156690502E1,4.259224236E-1
3.245012260E1,1.135992527E0,-1.041894817E1,-1.136590727E-2
3.246012260E1,2.044068813E0,-9.763314247E0,1.351944804E-1
3.247012260E1,3.001796007E0,-9.379266739E0,8.404789567E-1
3.248012260E1,3.504886866E0,-9.662218094E0,1.697707653E0
3.249012260E1,3.250649452E0,-1.321197033E1,3.024527788E0
3.250012260E1,3.807579041E0,-1.460997677E1,3.899104595E0
3.251012260E1,4.083351612E0,-1.489771366E1,5.554937840E0
3.252012260E1,4.305285931E0,-1.483490181E1,6.945167542E0
3.253012260E1,3.570689678E0,-1.559701633E1,7.794619560E0
3.254012260E1,3.000001431E0,-1.650329781E1,6.488736629E0
3.255012260E1,3.341576815E0,-1.650090408E1,4.699503899E0
3.256012260E1,3.752544165E0,-1.643749428E1,4.572085857E0
3.257012260E1,5.251647472E0,-1.683051682E1,3.277568817E0
3.258012260E1,6.353542328E0,-1.669950867E1,1.659422517E0
3.259012260E1,6.637091637E0,-1.471885014E1,-2.703889608E0
3.260012260E1,6.234499454E0,-1.309352589E1,-5.467599869E0
3.261012260E1,5.202594757E0,-1.126959610E1,-7.198208809E0
3.262012260E1,1.998605132E0,-9.803394318E0,-1.551865101E1
3.263012260E1,-2.273181438E0,-8.280961037E0,-2.751566505E1
3.264012260E1,1.516451359E0,-5.205585480E0,-1.682692719E1
3.265012260E1,3.619144201E0,-5.146961689E0,-6.198009014E0
3.266012260E1,5.627918720E0,-4.101896286E0,2.895315409E0
3.267012260E1,3.820739508E0,-4.630710125E0,6.069394588E0
3.268012260E1,2.139183521E0,-5.316852093E0,3.808177233E0
3.269012260E1,1.704287887E0,-5.514259815E0,9.559326172E-1
3.270012260E1,1.359123230E0,-1.724028707E0,-1.290927768E0
3.271012260E1,1.170090318E0,-6.299105883E-1,-2.548954248E0
3.272012260E1,1.346560955E0,2.344966233E-1,-5.305486202E0
3.273012260E1,2.745764017E0,1.189232826E0,-6.223133564E0
3.274012260E1,4.220939159E0,1.238883972E0,-4.800002098E0
3.275012260E1,4.068396568E0,-1.532602906E0,-2.486142635E0
3.276012260E1,3.387040377E0,-2.938984394E0,-1.204786181E0
3.277012260E1,2.749353170E0,-4.229912281E0,5.383851007E-2
3.278012260E1,2.416152716E0,-5.244469166E0,7.591229677E-1
3.279012260E1,2.522035122E0,-6.307480335E0,8.392825127E-1
3.280012260E1,3.674179077E0,-8.504690170E0,3.074777126E-1
3.281012260E1,5.737390518E0,-1.360379505E1,2.063809484E-1
3.282012260E1,7.189833641E0,-1.963550186E1,6.622136831E-1
3.283012260E1,4.541577339E0,-2.212343979E1,3.217149973E0
3.284012260E1,7.076773047E-1,-2.369073868E1,6.061019897E0
3.285012260E1,-8.776873589E0,-2.577787781E1,4.186841488E0
3.286012260E1,-1.210588837E1,-2.830410004E1,2.816950560E0
3.287012260E1,-1.104467106E1,-2.738645363E1,1.357926875E-1
3.288012260E1,-8.655437469E0,-2.470768929E1,-3.108276606E0
3.289012260E1,-7.050451756E0,-2.195953178E1,-6.125626087E0
3.290012260E1,-3.725624800E0,-1.871785545E1,-4.420739651E0
3.291012260E1,-1.663609982E0,-1.894098663E1,-3.624528170E0
3.292012260E1,1.788634956E-1,-1.885065651E1,-2.577668190E0
3.293012260E1,2.794816732E0,-1.699442482E1,-2.120040894E0
3.294012260E1,6.019145489E0,-1.574776363E1,-5.718846321E-1
3.295012260E1,7.604390144E0,-1.561256981E1,-2.073380709E0
3.296012260E1,4.648656368E0,-1.448076439E1,-2.053640127E0
3.297012260E1,3.668795347E0,-1.111825085E1,-1.112064362E0
3.298012260E1,2.392822742E0,-9.857831001E0,-3.014956474E0
3.299012260E1,1.725823283E0,-9.767501831E0,-1.579861164E0
3.300012260E1,1.396211982E0,-9.391230583E0,-1.258026481E0
3.301012260E1,-7.268198729E-1,-5.276174068E0,-2.916252613E0
3.302012260E1,-1.490728498E0,-3.312862873E0,-1.733600020E0
3.303012260E1,-1.585245013E0,-2.099103689E0,-6.675975323E-1
3.304012260E1,-1.968096614E0,-1.424925923E0,-6.747759581E-1
3.305012260E1,-2.207378864E0,-9.367900491E-1,-7.058826685E-1
3.306012260E1,-1.858026743E0,-7.082754970E-1,-3.918247223E-1
3.307012260E1,-1.327418327E0,-5.389832854E-1,-5.994020700E-1
3.308012260E1,-6.203392744E-1,-2.991028316E-2,-7.944171429E-1
3.309012260E1,-6.203392744E-1,-2.991028316E-2,-7.944171429E-1
3.310012260E1,-4.247260094E-2,2.919243574E-1,-9.529415965E-1
3.311012260E1,3.538984776E0,-1.471585929E-1,-2.720041037E0
3.312012260E1,6.394220352E0,-5.904290080E-1,-2.690130949E0
3.313012260E1,6.862017155E0,-2.111665964E0,-8.291130662E-1
3.314012260E1,4.724628448E0,-3.525824070E0,-3.571287692E-1
3.315012260E1,2.412563324E0,-3.661018610E0,-2.031506538E0
3.316012260E1,-4.779663086E-1,-2.980858803E0,-3.032304525E0
3.317012260E1,-6.119644046E-1,-2.998805046E0,-2.987439156E0
3.318012260E1,-9.415757060E-1,-3.620340586E0,-2.793022156E0
3.319012260E1,-1.375872970E0,-5.158327579E0,-1.402792215E0
3.320012260E1,-1.878963947E0,-7.988438606E0,-1.584048629E0
3.321012260E1,-3.592823267E0,-1.749990845E1,1.627119422E0
3.322012260E1,-3.810570002E0,-2.071825409E1,4.097708702E0
3.323012260E1,-4.991427898E0,-2.385046005E1,5.419145107E0
3.324012260E1,-5.770291805E0,-2.697847748E1,5.214558601E0
3.325012260E1,-4.615156651E0,-2.817369270E1,3.446262836E0
3.326012260E1,2.979064286E-1,-1.901276970E1,5.946164131E-1
3.327012260E1,2.005185366E0,-1.427617836E1,-4.313062727E-1
3.328012260E1,3.747160196E0,-1.100638580E1,-4.007977992E-2
3.329012260E1,5.246263504E0,-8.902496338E0,8.021938205E-1
3.330012260E1,6.077769279E0,-8.158926964E0,2.051247120E0
3.331012260E1,6.279364586E0,-8.679964066E0,2.985644341E0
3.332012260E1,3.656831264E0,-1.258744335E1,2.343769789E0
3.333012260E1,1.776072621E0,-1.423490238E1,1.787438512E0
3.334012260E1,-4.247260094E-2,-1.595593929E1,1.386042476E0
3.335012260E1,-1.336391449E0,-1.766979790E1,8.584251404E-1
3.336012260E1,-2.015953064E0,-1.906361771E1,1.704886109E-1
3.337012260E1,-9.308080077E-1,-1.682273865E1,-1.193420291E0
3.338012260E1,-9.308080077E-1,-1.682273865E1,-1.193420291E0
3.339012260E1,1.765903115E0,-1.384008598E1,-2.779263496E0
3.340012260E1,2.640479803E0,-1.327657604E1,-3.917050600E0
3.341012260E1,3.330809116E0,-1.246062374E1,-4.958526611E0
3.342012260E1,4.528416634E0,-1.054397297E1,-6.757929325E0
3.343012260E1,4.392624378E0,-9.565906525E0,-7.629515171E0
3.344012260E1,3.810570002E0,-8.252845764E0,-8.065009117E0
