Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
100.7092536,-2.476571321,-8.435297966,-0.8554341197
100.7192536,-2.129014015,-8.373085022,-1.566700578
100.7292536,-1.636690736,-8.112865448,-1.759921074
100.7392536,-1.130608678,-7.901100159,-1.871187329
100.7492536,-0.3080759048,-7.67916584,-2.091925144
100.7592536,0.7962117195,-7.753942013,-2.231905222
100.7692536,1.996810555,-7.942376614,-1.773679733
100.7792536,2.946761131,-8.568099976,-0.3038884699
100.7892536,3.192623615,-9.51745224,0.7160521746
100.7992536,2.817548752,-11.61057377,1.740180254
100.8092536,2.359921217,-12.40977669,2.384447813
100.8192536,1.146162033,-12.02154064,2.885145903
100.8292536,-0.1836491376,-11.35693455,2.851048231
100.8392536,-1.094118118,-10.54277611,1.847259045
100.8492536,-1.917249203,-9.145368576,1.800000787
100.8592536,-2.821736097,-8.662017822,1.665404558
100.8692536,-3.130410194,-8.480163574,0.09990034252
100.8792536,-2.677568436,-8.191828728,-0.8207381964
100.8892536,-1.536192179,-7.978867054,-1.720439434
100.8992536,-0.6562315822,-8.194221497,-1.684547186
100.9092536,-0.2542374134,-8.354539871,-1.238883972
100.9192536,-0.1339980662,-8.550751686,-1.186840057
100.9292536,-0.004785645287,-8.986844063,-1.074377418
100.9392536,0.2386840582,-9.583254814,-1.326221943
100.9492536,0.4342973232,-9.992427826,-1.734796405
100.9592536,0.4049852192,-10.26640511,-2.254039049
100.9692536,0.1076770201,-10.50269699,-2.773879766
100.9792536,-0.4612165689,-10.47458076,-2.804388046
100.9892536,-0.9002995491,-10.28195858,-2.234896421
100.9992536,-0.9900303483,-10.10070229,-1.453639746
101.0092536,-0.8506484628,-9.859625816,-0.9343972206
101.0192536,-0.5581258535,-9.321838379,-0.4031906128
101.0292536,-0.4474578202,-8.998807907,-0.008374879137
101.0392536,-0.4905286431,-8.813961983,0.2751746178
101.0492536,-0.566500783,-8.829515457,0.4666004181
101.0592536,-0.7429714203,-8.998209953,0.5940182209
101.0692536,-0.8482556343,-9.333204269,0.5485545993
101.0792536,-0.733400166,-9.673583984,0.656829834
101.0892536,-0.4462614357,-9.946365356,0.7088736892
101.0992536,-0.1974078715,-9.997811317,0.5324030519
101.1092536,-0.001794616925,-9.977472305,0.4229314029
101.1192536,0.03170489892,-10.03071213,0.494716078
101.1292536,-0.02572284266,-9.943972588,0.3846462369
101.1392536,-0.107078813,-9.796216011,0.500099957
101.1492536,-0.3122633696,-9.768099785,0.5330012441
101.1592536,-0.6185446382,-9.65803051,0.5521438122
101.1692536,-1.025324464,-9.766305923,0.2099701911
101.1792536,-1.289133191,-9.946365356,-0.1417747438
