Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
8.227252567,-0.02428189293,0.05482515693,-0.006108652335
8.237252567,-0.0155770639,0.04886921868,-0.01481348183
8.247252567,-0.005650503561,0.0354301855,-0.0160352122
8.257252567,-0.00320704258,0.03054326214,-0.0160352122
8.267252567,0.004123340361,0.03191770986,-0.01114829071
8.277252567,0.01282817032,0.02092213556,-0.007635815535
8.287252567,0.02031126991,0.01847867295,-0.007635815535
8.297252567,0.02886338346,0.02474004216,-0.008857546374
8.307252567,0.0262672063,0.03084869497,-0.006414085161
8.317252567,0.02122756653,0.03940080851,-0.003817907767
8.327252567,0.01863138936,0.054061573,-0.002596177394
8.337252567,0.01847867295,0.06872233748,-0.00122173049
8.347252567,0.02840523422,0.06643159688,-0.002596177394
8.357252567,0.03222314268,0.05543602258,-0.002596177394
8.367252567,0.02748893574,0.03451388702,0.0009162978968
8.377252567,0.01542434748,0.009773843922,0.004581489135
8.387252567,0.007024950348,-0.002596177394,0.006872233935
8.397252567,-0.001374446787,-0.01359175146,0.01053742506
8.407252567,-0.01725694351,-0.03344487399,0.01527163107
8.417252567,-0.03558290005,-0.0300851129,0.02153299935
8.427252567,-0.03680463135,-0.0313068442,0.0190895386
8.437252567,-0.03069597855,-0.03726277873,0.01649336144
8.447252567,-0.02809980139,-0.04337143153,0.01282817032
8.457252567,-0.02809980139,-0.04948008433,0.01038470957
8.467252567,-0.02809980139,-0.04703662544,0.009162978269
8.477252567,-0.02687807009,-0.04337143153,0.009162978269
8.487252567,-0.02794708498,-0.05436700583,0.01038470957
8.497252567,-0.03054326214,-0.05192354694,0.009162978269
8.507252567,-0.0282525178,-0.03115412779,0.004428773187
8.517252567,-0.01985312067,-0.02000583708,0.001985311974
8.527252567,-0.01618792862,-0.0125227375,-0.004123340361
8.537252567,-0.0140499007,0.01695151068,-0.008857546374
8.547252567,-0.01298088674,0.02916881628,-0.01114829071
8.557252567,-0.004123340361,0.009621127509,-0.008857546374
8.567252567,-0.002901609987,0.008552113548,-0.007635815535
8.577252567,-0.005345070735,0.01084285788,-0.003970623948
8.587252567,-0.004276056774,0.01328631863,-0.005192354787
8.597252567,-0.004123340361,0.005955935922,-0.006414085161
8.607252567,-0.007788531948,0.003512475174,-0.003970623948
8.617252567,-0.01267545391,-0.0003054326226,-0.0003054326226
8.627252567,-0.01389718428,-0.003970623948,0.0007635815418
8.637252567,-0.007635815535,-0.008704829961,-0.0004581489484
8.647252567,0.004581489135,-0.01114829071,-0.0004581489484
8.657252567,0.007024950348,-0.004886921961,-0.0004581489484
8.667252567,0.004581489135,-0.0,0.001985311974
8.677252567,-0.006566801574,0.004734205548,0.004581489135
8.687252567,-0.005345070735,0.001069014193,0.00320704258
8.697252567,-0.001527163084,-0.001374446787,0.001985311974
8.707252567,-0.006414085161,-0.005039638374,0.0007635815418
8.717252567,-0.01023199316,-0.001527163084,0.00320704258
8.727252567,-0.01023199316,-0.0003054326226,0.00320704258
8.737252567,-0.01053742506,0.03405573592,0.002290744567
8.747252567,-0.04001167417,0.03497203439,0.01206458826
8.757252567,-0.06566801667,0.01496619824,0.01328631863
8.767252567,-0.05207626149,0.007788531948,0.008246680722
8.777252567,-0.03252857551,0.01420261711,0.004581489135
8.787252567,-0.01878410578,0.002138028387,-0.0003054326226
8.797252567,-0.01359175146,-0.02474004216,-0.002901609987
8.807252567,-0.01970040426,-0.02474004216,-0.006566801574
8.817252567,-0.04214970022,0.008093964309,-0.01496619824
8.827252567,-0.06337726861,0.0300851129,-0.03313944116
8.837252567,-0.07574728876,0.04459316283,-0.03665191308
8.847252567,-0.08032877743,0.01237002108,0.01084285788
8.857252567,-0.08964447677,-0.02580905706,0.02153299935
8.867252567,-0.1215621829,-0.03222314268,0.0300851129
8.877252567,-0.08720101416,-0.03069597855,0.0239764601
8.887252567,0.02306016348,-0.009621127509,0.004428773187
8.897252567,0.1098030284,0.03436116874,-0.01511891466
8.907252567,0.141720742,0.03466660157,-0.02122756653
8.917252567,0.1502728462,0.03237585723,-0.02367102914
8.927252567,0.1708895564,0.04978551716,-0.02855795063
8.937252567,0.1252273768,0.07620543987,-0.02947424725
8.98793895,0.0726929605,0.04749477282,-0.03940080851
8.99793895,0.05283984542,0.06811147183,-0.03313944116
9.00793895,0.02809980139,0.09346238524,-0.0293215327
9.01793895,0.008399397135,0.09697485715,-0.02672535367
9.02793895,0.004734205548,0.08949175477,-0.01695151068
9.03793895,0.008704829961,0.06750060618,-0.007330383174
9.04793895,0.01863138936,0.054061573,-0.007483099122
9.05793895,0.03115412779,0.02840523422,-0.002748893574
9.06793895,0.03268129006,0.002748893574,0.0007635815418
9.07793895,0.02290744707,0.0001527163113,-0.00167987938
9.08793895,0.01679879427,-0.00122173049,-0.0004581489484
9.09793895,0.0155770639,-0.004886921961,0.0007635815418
9.10793895,0.01450804994,-0.0171042271,0.006872233935
9.11793895,0.01466076635,-0.02199114859,0.006719517522
9.12793895,0.01206458826,-0.01847867295,0.005650503561
9.13793895,0.009621127509,-0.0109955743,0.001985311974
9.14793895,0.01664607786,0.008704829961,-0.00167987938
9.15793895,0.01786780916,0.01359175146,-0.002748893574
9.16793895,0.01053742506,0.01221730467,-0.005192354787
9.17793895,0.009162978269,0.02336559631,-0.01130100712
9.18793895,0.01649336144,0.03451388702,-0.0125227375
9.19793895,0.0201585535,0.03573561832,-0.01007927675
9.20793895,0.02122756653,0.03817907721,-0.01007927675
9.21793895,0.0140499007,0.03313944116,-0.01007927675
9.22793895,0.01160643995,0.02092213556,-0.01007927675
9.23793895,0.01191187184,0.002596177394,-0.01145372353
9.24793895,0.02657263726,-0.0009162978968,-0.01145372353
9.25793895,0.03756821156,0.002748893574,-0.01023199316
9.26793895,0.03405573592,-0.0009162978968,-0.007788531948
9.27793895,0.03054326214,-0.01450804994,-0.004123340361
9.28793895,0.03298672289,-0.02183843218,-0.0006108652451
9.29793895,0.02687807009,-0.02306016348,0.0006108652451
9.30793895,0.0293215327,-0.01572977938,0.003054326167
9.31793895,0.03420845419,-0.01450804994,0.004276056774
9.32793895,0.03787364438,-0.01572977938,0.004276056774
9.33793895,0.03665191308,-0.01328631863,0.005497787148
9.34793895,0.03069597855,-0.03405573592,0.003054326167
9.35793895,0.02718350291,-0.05375614017,0.002901609987
9.36793895,0.03940080851,-0.04627304152,0.00167987938
9.37793895,0.05635231733,-0.02764165215,0.003054326167
9.38793895,0.06627888232,-0.0251981914,0.0140499007
9.39793895,0.0601702258,-0.03756821156,0.02000583708
9.40793895,0.05543602258,-0.04749477282,0.02244929783
9.41793895,0.06780604273,-0.05345070735,0.02367102914
9.42793895,0.08750644326,-0.06185010448,0.02840523422
9.43793895,0.09743300825,-0.08017606288,0.03558290005
9.44793895,0.1000291854,-0.08872817457,0.03313944116
9.45793895,0.1001819,-0.0972802937,0.03069597855
9.46793895,0.1125519201,-0.1069014147,0.03054326214
9.47793895,0.1421788931,-0.120187737,0.03649919853
9.48793895,0.1777617931,-0.1246165112,0.04382958263
9.49793895,0.2147191316,-0.1316414624,0.04856378585
9.50793895,0.2492330223,-0.149661988,0.0532979928
9.51793895,0.2790127099,-0.169056952,0.06414084882
9.52793895,0.3124575615,-0.1957823038,0.08109235764
9.53793895,0.3436116874,-0.2371684313,0.09789115191
9.54793895,0.3747658134,-0.2809980214,0.1134682223
9.55793895,0.3972151279,-0.3164281845,0.1241583601
9.56793895,0.4366159439,-0.3220787048,0.1313360333
9.57793895,0.4746423066,-0.3217732608,0.130114302
9.58793895,0.511752367,-0.3446807265,0.1348485053
9.59793895,0.5377141237,-0.3663664162,0.1383609772
9.60793895,0.5739079118,-0.4163046777,0.1466076523
9.61793895,0.6174320579,-0.4648684561,0.1559233516
9.62793895,0.6717990637,-0.4949535728,0.1631010175
9.63793895,0.72356987,-0.5079344511,0.1592831165
9.64793895,0.7544185519,-0.5320636034,0.1430951804
