"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.405957746E0,-2.593819857E0,-5.816353798E0,1.083529949E1
1.415957746E0,-3.564707518E0,-6.226722717E0,1.053200912E1
1.425957746E0,-4.402195454E0,-7.232904434E0,9.799206734E0
1.435957746E0,-5.286941528E0,-8.653044701E0,9.485149384E0
1.445957746E0,-5.023132801E0,-9.028120041E0,9.838089943E0
1.455957746E0,-4.263411522E0,-8.986844063E0,9.501300812E0
1.465957746E0,-3.574877024E0,-9.292527199E0,9.454640388E0
1.475957746E0,-2.810968399E0,-9.437891006E0,1.138624668E1
1.485957746E0,-1.462612867E0,-9.098708153E0,1.160877895E1
1.495957746E0,-1.056431174E0,-8.577073097E0,1.165663528E1
1.505957746E0,-8.943174481E-1,-7.395018578E0,1.174636650E1
1.515957746E0,-7.561319470E-1,-6.976274490E0,1.138564873E1
1.525957746E0,-1.053440213E0,-6.801000118E0,1.081615639E1
1.535957746E0,-1.207777262E0,-6.194419384E0,1.030169964E1
1.545957746E0,-1.071984529E0,-5.120042324E0,9.122037888E0
1.555957746E0,-9.906286001E-1,-4.840680122E0,8.908478737E0
1.565957746E0,-8.572286963E-1,-4.834099770E0,8.660223007E0
1.575957746E0,-8.195417523E-1,-4.951946259E0,8.352746010E0
1.585957746E0,-8.344969153E-1,-5.017749310E0,8.117650986E0
1.595957746E0,-1.164706469E0,-4.643272400E0,7.932207108E0
1.605957746E0,-1.546959877E0,-4.343571186E0,8.129016876E0
1.615957746E0,-1.925025821E0,-4.219742775E0,8.152346611E0
1.625957746E0,-1.587039590E0,-4.256831646E0,7.296314240E0
1.635957746E0,-1.129412293E0,-4.131208420E0,6.431907177E0
1.645957746E0,-1.098903775E0,-3.059223652E0,7.899305820E0
1.655957746E0,-8.560323119E-1,-3.522833109E0,7.064210415E0
1.665957746E0,-3.589234054E-1,-3.697509289E0,6.820741177E0
1.675957746E0,-5.742774159E-2,-3.503690481E0,7.215556622E0
1.685957746E0,-6.873382926E-1,-3.168695450E0,7.890930653E0
1.695957746E0,-6.867401004E-1,-2.569293261E0,8.425726891E0
1.705957746E0,-7.567301393E-1,-1.181456208E0,9.942776680E0
1.715957746E0,-1.156331539E0,-2.158924341E0,1.086879826E1
1.725957746E0,-1.265803218E0,-2.318047047E0,1.101595688E1
1.735957746E0,-1.099501967E0,-1.807777524E0,1.059362411E1
1.745957746E0,1.968096644E-1,-8.536394835E-1,1.127019501E1
1.755957746E0,5.736792088E-1,-2.476571500E-1,1.083529949E1
1.765957746E0,6.634100676E-1,7.178468257E-2,1.023410225E1
1.775957746E0,5.730810165E-1,-5.599204898E-1,1.024427223E1
1.785957746E0,3.726821244E-1,-1.255633712E0,1.049731255E1
1.795957746E0,1.064806059E-1,2.733799815E-1,1.163629627E1
1.805957746E0,1.698904037E-1,7.782655358E-1,1.272682571E1
1.815957746E0,2.189432681E-1,7.220342159E-1,1.332503128E1
1.825957746E0,4.707878530E-1,1.022931710E-1,1.227817154E1
1.835957746E0,5.306084156E-1,-6.197410822E-1,1.067438221E1
1.845957746E0,1.764706671E-1,-4.127618968E-1,1.039202881E1
1.855957746E0,-5.060819983E-1,2.170290232E0,8.983852386E0
1.865957746E0,4.007977992E-2,3.006581545E0,9.987043381E0
1.875957746E0,1.324427366E0,4.095914364E0,1.195753288E1
1.885957746E0,2.353341103E0,4.733003139E0,1.278903866E1
1.895957746E0,2.961716175E0,4.243072987E0,1.319043446E1
1.905957746E0,3.005983353E0,3.105883837E0,1.062173939E1
1.915957746E0,3.229114056E0,2.794816732E0,9.902098656E0
1.925957746E0,2.965903759E0,3.068196774E0,9.725627899E0
1.935957746E0,2.994019270E0,3.619144201E0,9.647860527E0
1.945957746E0,3.447459221E0,4.554738045E0,9.354142189E0
1.955957746E0,6.256632805E0,6.464808464E0,1.115832996E1
1.965957746E0,7.895118237E0,7.017550468E0,1.327956772E1
1.975957746E0,8.292924881E0,6.838088989E0,1.364387512E1
1.985957746E0,7.229315281E0,6.399604321E0,1.249771309E1
1.995957746E0,6.190232277E0,6.008377552E0,1.145204926E1
2.005957746E0,5.112864017E0,4.566103935E0,1.004985523E1
2.015957746E0,4.983053207E0,3.909274101E0,9.427721024E0
2.025957746E0,4.933402061E0,3.188436270E0,8.379066467E0
2.035957746E0,4.354339123E0,2.408375978E0,7.557730198E0
2.045957746E0,3.946362734E0,2.676372051E0,6.734001160E0
2.055957746E0,5.109872818E0,3.471387386E0,5.264209747E0
2.065957746E0,6.083751678E0,3.425923824E0,4.305285931E0
2.075957746E0,6.789036274E0,3.769293785E0,3.031706333E0
2.085957746E0,7.811369419E0,4.037888050E0,2.347358942E0
2.095957746E0,8.416155815E0,4.108476639E0,1.086341500E0
2.105957746E0,9.008378983E0,3.677768469E0,4.534398913E-1
2.115957746E0,8.676374435E0,3.637688637E0,-8.697910309E-1
2.125957746E0,8.242675781E0,4.462016106E0,-2.618346214E0
2.135957746E0,7.968697548E0,6.038886070E0,-3.007179976E0
2.145957746E0,7.844270706E0,8.483752251E0,-2.206780672E0
2.155957746E0,7.393822193E0,1.151785183E1,8.422735929E-1
2.165957746E0,5.315655708E0,1.496650696E1,1.148136139E1
2.175957746E0,5.297709465E0,1.124865913E1,8.321639061E0
2.185957746E0,6.406782627E0,1.055713367E1,5.084149837E0
2.195957746E0,7.227520943E0,1.026461124E1,6.780661106E0
2.205957746E0,7.533802032E0,8.493922234E0,9.078369141E0
2.215957746E0,4.136591911E0,4.944169998E0,9.909874916E0
2.225957746E0,2.257628202E0,3.820141315E0,9.550353050E0
2.235957746E0,1.301097274E0,2.931207657E0,9.186644554E0
2.245957746E0,9.409775138E-1,2.773281336E0,8.404191017E0
2.255957746E0,7.375875711E-1,3.318246841E0,7.013363361E0
2.265957746E0,-5.192425251E-1,4.784449100E0,4.996811867E0
2.275957746E0,-7.345965505E-1,5.282155991E0,5.003990173E0
2.285957746E0,-6.233302951E-1,5.359324455E0,5.679962635E0
2.295957746E0,8.135596663E-2,5.036891460E0,6.777669907E0
2.305957746E0,1.100698411E-1,4.923830986E0,6.546762943E0
2.315957746E0,-7.507480979E-1,5.260022163E0,3.936193228E0
2.325957746E0,-5.449653864E-1,5.494519234E0,4.039084435E0
2.335957746E0,-3.385843933E-1,5.606981754E0,4.418945312E0
2.345957746E0,1.351944804E-1,5.819344521E0,4.938786030E0
2.355957746E0,7.112665176E-1,5.971288681E0,6.005386829E0
2.365957746E0,1.574477315E0,6.000002861E0,7.569694519E0
2.375957746E0,1.890329838E0,5.860022545E0,7.823931694E0
2.385957746E0,2.063809633E0,5.497509956E0,8.411369324E0
2.395957746E0,1.935793519E0,4.923232555E0,9.111269951E0
2.405957746E0,1.745564103E0,4.299304008E0,9.403194427E0
2.415957746E0,3.299104214E0,3.676572084E0,8.969495773E0
2.425957746E0,4.320241451E0,3.966701746E0,7.883752346E0
2.435957746E0,5.136193752E0,4.424329281E0,6.769295216E0
2.445957746E0,5.636891842E0,4.691128731E0,6.202794552E0
2.455957746E0,5.823532104E0,4.503890514E0,6.364908218E0
2.465957746E0,5.930611134E0,4.307080746E0,7.168896675E0
2.475957746E0,6.555137634E0,4.449453831E0,8.943773270E0
2.485957746E0,6.866802692E0,4.689334393E0,9.712467194E0
2.495957746E0,6.891329288E0,4.806582451E0,1.006301594E1
2.505957746E0,6.422336102E0,4.937589645E0,9.769894600E0
