window_id,activity_id,activity_name,recording_folder,window_start_idx,window_start_time_s,window_end_time_s,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,2,running,2_running,0,12.8601226,15.3501226,"[-3.328416348, -0.2955136001, 1.144367456, 2.493919373, 4.112065792, 5.81096983, 7.505686283, 7.554141045, 7.144370079, 6.64427042, 5.33240509, 3.787240028, 1.709073544, 1.278963685, 1.037288666, 0.4366901219, -0.3505485058, -2.194218397, -3.203989506, -5.048855782, -6.641279221, -5.402395248, 0.1112662554, 1.78145647, 2.46221447, 2.124228239, 2.648854733, 4.42672205, 5.775077343, 6.9649086, 7.521239758, 7.469794273, 2.398804665, 1.292124271, 1.243071318, 2.413759947, 3.296711445, 7.086942673, 10.25204849, 6.476174355, -1.377069473, -8.724829674, -15.44088459, -11.2887392, -7.301698208, -3.805784464, -2.103291035, -0.4295116663, 2.80259347, 7.940581799, 10.30110168, 7.778468132, 5.648257732, 3.666402578, 3.371487141, 1.571486235, 0.1214357466, -0.8261220455, -1.331605792, -2.378465652, -3.191427231, -3.425923824, -2.647658348, 0.005383851007, 1.459023595, 2.760120869, 3.06999135, 3.918845177, 6.5288167, 6.263811588, 4.027718544, 2.577069998, 1.901695848, 1.244866014, 0.494716078, -0.4139583111, -2.39222455, -3.565903902, -3.610769272, -8.924032211, -9.168100357, -5.230710506, -2.870190859, -1.054636598, 2.801995277, 4.376472473, 5.988636971, 7.265805721, 7.205387115, 4.566103935, 2.797807932, 1.497308731, 0.9284151793, 1.467996716, 2.270190477, 2.821736097, 3.367897987, 3.747758389, 3.464807272, 2.477767944, -0.6634100676, -2.874976397, -3.899104595, -2.587239504, 0.4815555513, 3.363710403, 4.118047714, 3.79621315, 3.447459221, 3.884747505, 5.063212872, 5.785246849, 6.361319065, 6.480959892, 4.441078663, 1.94715941, 3.126222849, 4.911866665, 5.925825119, 9.875777245, -0.4546363056, -5.170291424, -9.975079536, -15.03290844, -15.70110416, -6.546164513, -6.546164513, 0.7417750359, 1.504487276, -0.7130611539, 4.32263422, 12.47677517, 10.41117096, 6.714260101, 5.68175745, 3.714857101, 0.06580262631, -0.7238288522, -0.8195417523, -1.292124271, -2.103889227, -3.543172121, -4.150351048, -4.122833252, -3.311068296, -2.183450699, 0.01555334684, 0.9439685345, 1.230509043, 2.056032896, 5.227719307, 5.790630817, 4.518247128, 2.685943365, 1.690529227, 1.486541033, 1.377069473, 0.1884347796, -0.9475577474, -2.051845312, -3.896711588, -6.909275532, -4.159922123, -2.393420935, -0.7363911867, 1.155733347, 3.173480988, 5.585446358, 6.412764549, 6.447460651, 5.754140377, 4.258625984, 2.413161755, 1.936391711, 1.615753531, 2.137388945, 2.640479803, 3.932604074, 3.395415306, 2.746960402, 1.508674622, 0.03708875179, -3.237488985, -4.700700283, -2.637488842, 1.240678549, 2.944966555, 2.496910334, 4.70488739, 5.190032482, 5.855835438, 6.44985342, 6.433701992, 4.997410297, 4.034298897, 3.166302681, 2.4173491, 1.816750646, 1.56191504, 3.211168051, 5.896512985, 3.645465374, 0.008973085321, -10.31785107, -14.07817173, -12.35653591, -8.642875671, -6.056832314, -2.967100143, 2.490928411, 10.69352436, 12.50189972, 7.06301403, 4.19581461, 4.080958843, 3.652045488, 2.328814745, 0.7154539824, -0.2955136001, -2.316850424, -3.080160856, -3.413959742, -3.279961586, -2.902493954, -0.1555334777, 1.751546144, 3.812364578, 5.247459888, 5.685945034, 8.795417786, 8.871988297, 6.420541286, 3.909872293, 2.060818434, -0.2584248483, -0.2584248483, -1.149153113, -2.038684845, -3.829712629, -3.90568471, -4.637888432, -6.005984783, -5.151148796, 1.188634634, 3.221935749, 4.62891531, 5.848058701, 7.007380962, 7.504489899, 6.509075642]","[-26.45145798, -14.99402523, -12.67956734, -11.13500023, -10.37946606, -9.916455269, -10.05703354, -10.74317551, -12.12443256, -13.96690559, -16.52483368, -18.47438622, -16.64327812, -15.47617912, -13.94058514, -12.83689499, -12.03410339, -9.27278614, -8.965906143, -9.000003815, -8.114660263, -5.862415314, -3.513859987, -2.555534601, -1.867598057, -1.554736495, -0.3104687333, 1.259821177, 0.8679963946, 1.205384374, 1.59003067, 2.140978098, -1.270588875, -2.852842808, -4.705485821, -6.949953556, -9.39840889, -16.14198112, -21.71127701, -24.05564499, -25.75454903, -29.95215797, -36.57189941, -30.96791077, -24.00838661, -20.70330048, -20.99701881, -21.03889275, -17.35454369, -15.01017666, -14.84746456, -14.9210434, -13.68275833, -11.15294647, -9.829715729, -7.922635555, -6.113063812, -4.414757729, -1.640279889, -1.875972986, -1.97826612, -1.594816327, -0.9008977413, 1.338784218, 2.811566591, 4.331008911, 5.466403484, 6.617949009, 2.723630428, 0.2632105052, -1.163509965, -1.841875196, -1.688734531, -1.262812138, -2.490330219, -5.603990555, -11.35813046, -18.56172371, -26.06381989, -40.82095718, -39.87818527, -28.7880497, -20.22832489, -15.4103756, -10.77787113, -10.41476059, -10.42074299, -10.42134094, -10.4476614, -10.68455124, -11.76969624, -13.48176098, -15.13879108, -16.6026001, -15.97747517, -14.94796276, -12.94098282, -11.27737331, -10.34776115, -9.944570541, -8.673383713, -8.428119659, -7.659425259, -6.448657036, -5.396413326, -3.226123095, -1.33399868, -0.03290131316, 0.1818545163, 0.4013960063, 0.970289588, 1.121635556, 1.800599098, 1.591227055, -0.7357929349, -4.531407833, -6.396613121, -7.576274872, -10.69771194, -18.91107559, -24.42354012, -26.14457893, -29.9306221, -34.9124794, -35.83192062, -23.59741783, -23.59741783, -21.67418671, -21.36491585, -19.97109604, -15.65683651, -14.95573997, -14.9461689, -13.72403431, -12.2919302, -11.18943691, -7.290332317, -5.622535229, -3.888336897, -2.78285265, -2.060220242, -1.335793257, -1.268794179, -0.8871390224, -0.05084748194, 1.189831018, 4.198805332, 5.037489891, 4.971687317, 4.597210407, 3.896113396, -0.3678964674, -1.733001828, -2.155933142, -1.633101463, -1.383051515, -5.194219589, -9.958928108, -15.16451359, -20.66321945, -32.13321686, -42.11487579, -30.22374344, -21.14836502, -16.12822342, -12.66760349, -10.70070267, -11.36590767, -11.56750298, -11.09731293, -11.40060329, -13.31605816, -14.31326675, -14.89711571, -15.354743, -14.66680622, -14.02014637, -11.98026466, -10.70907784, -10.07258701, -9.176474571, -8.795417786, -8.101499557, -7.332805157, -5.303092957, -3.553939819, -2.663809776, -2.088335991, 0.0765703246, 0.9750752449, 1.666600943, 2.488535643, 2.337189436, 0.3870390654, -0.9140582681, -2.299502611, -3.831507206, -5.769693375, -9.406784058, -11.78405285, -18.87757683, -22.36870384, -25.01995087, -33.99184036, -33.89313507, -27.79203606, -22.52483559, -23.54597282, -23.72124672, -21.37328911, -18.5850544, -18.06461525, -18.72264099, -13.45424366, -11.70987606, -10.56132126, -9.731011391, -7.532007694, -5.322834015, -2.868396044, -1.980658889, -1.555334687, -1.413560033, -1.663609982, -0.2871387303, 1.185643673, 3.006581545, 4.935196877, 5.0763731, 0.5814558864, -1.840080619, -3.114258766, -2.303689957, -1.282552958, -1.050449133, -1.050449133, -1.380658627, -6.059225082, -16.11805344, -23.24986076, -32.04587555, -39.37868118, -36.94817352, -19.32323837, -15.00120354, -12.46062374, -10.83410263, -10.07916737, -10.23410225, -10.72343445]","[-3.582653761, -2.464009047, -1.280160069, -0.1399801224, 1.010967612, 2.131406784, 3.396013498, 3.669991732, 4.047459602, 4.785645485, 5.702694416, 4.980660439, 3.533002615, 1.336391449, -0.08195417374, -1.432104349, -2.871387243, -3.818944931, -4.069592953, -6.504888535, -14.94736481, -19.80778503, -7.512865067, -0.6771687865, 3.357130051, 4.521238327, 3.899104595, 0.9619147182, -1.928016901, -5.196612358, -6.887141705, -6.227919102, -5.488536835, -4.473381996, -2.904886723, -1.262812138, 0.08015955985, 2.930011272, 3.840480328, 6.995417118, 8.242077827, 8.154141426, -0.9355936646, -4.082753658, -8.29890728, -9.796813965, -6.986443996, -3.991826296, 2.651845694, 1.939382792, 0.7190431952, -0.8285148144, -1.68574357, -2.405385017, -1.329811215, -1.91365993, -2.142772675, -2.21216464, -0.5491527915, -0.4444667995, -0.3332005441, -0.4755735099, -1.090528965, -0.7262216806, -0.3182454109, 0.2805584669, 0.06400800496, -0.9744769931, -2.406581402, 1.412363529, 1.931007862, 0.8057830334, -0.0005982056609, -0.8482556343, -3.607180119, -4.798805714, -2.539981127, 2.705684185, 2.36111784, 0.5706881881, 0.5425725579, -0.6550351977, 0.7441678643, 1.169492126, 1.012762189, 2.079362869, 2.459223509, 2.71286273, 3.780659676, 3.850051641, 4.219742775, 3.80159688, 3.118446112, 2.39760828, 2.026720762, 0.4887340367, -1.253839016, -2.414956331, -2.650051117, -3.675973892, -6.083751678, -10.32802105, -16.21735573, -17.59322929, -12.48933792, -1.15393877, 1.710269928, 4.030111313, 4.044468403, 2.697309256, -1.523031592, -4.22931385, -5.51605463, -5.722435474, -5.084748268, -2.297708035, -0.8733802438, -0.2703889608, -0.6747759581, -3.043670416, 3.001197815, 7.411170006, 6.789036274, 3.151347399, 0.8350951076, -8.063812256, -8.063812256, -7.013363361, -2.875574589, 1.165902853, -0.02751746029, 0.7316055298, -1.881356835, -4.866403103, -4.38724041, -1.974078655, -1.441675663, -1.194616675, -0.7148557901, 0.0185443759, 0.7190431952, 1.01036942, 0.8883354068, 0.3451646566, -0.08673982322, -0.1561316848, 0.3457628787, 1.024726272, 0.8769695163, -0.3194418252, -2.53818655, 1.286740422, 0.4929214716, -0.2063809484, -0.484546572, -2.274976015, -5.828317642, -3.196212769, 2.483749866, 3.728017569, 4.00199604, 4.075575352, -1.335195065, -0.5096712112, -0.2943171859, -0.1501496136, 0.1292124242, 1.28315115, 1.481755376, 2.030309916, 2.188834429, 2.223530531, 2.228914261, 2.88454771, 2.607578516, 2.814557552, 3.591626883, 2.024926186, 1.561316729, -0.1034895778, -2.688336134, -4.812564373, -6.779464722, -14.99223042, -21.63709831, -15.467206, -5.341976643, 1.210768223, 1.232901812, -0.04307080805, -1.87956214, -3.820739508, -4.932804108, -3.997808456, -2.697907448, -1.6181463, -0.9314061999, -0.27577281, 0.4516452849, -0.313459754, -0.6023930907, 4.75872612, 8.075178146, 6.446264267, 2.48195529, -3.937389612, -9.238089561, -10.08215809, -3.903890133, 0.8679963946, 3.004786968, 3.431905985, -0.7160521746, -4.007379532, -3.613760471, -2.142772675, -1.12283206, -1.741974831, -2.349751949, -0.9918249846, 0.1220339537, 0.879960537, 1.192822099, 0.670588553, -0.2201396823, -0.457029134, 0.1848455518, 1.107876897, 0.0951147005, -3.14895463, -0.8895317912, -0.2937189937, -0.09750752151, 0.8356932998, 0.9146564603, 0.9146564603, 0.08075776696, -4.195216179, 1.484148264, 2.388036966, 0.337986201, -1.736590981, -2.55254364, -0.7668996453, 0.366101861, 0.890130043, 1.082154036, 1.468594909, 2.26241374, 3.293122053]","[-1.227533698, -1.204931736, -1.155604362, -0.9624181986, -0.6849326491, -0.2017382532, 0.3376557529, 0.7000515461, 1.1351403, 1.463785887, 1.927127123, 2.451096773, 2.910161972, 3.427259445, 3.401603222, 3.375641346, 3.459788084, 3.629150391, 3.737273455, 3.708868265, 2.908787489, 1.350775719, -0.1934915632, -1.23929286, -1.567938328, -1.245706916, -0.8474228382, -0.5436700583, -0.3639229834, -0.705091238, -1.28052628, -1.846798301, -2.307543516, -2.733927488, -3.42237258, -3.618002176, -3.784615517, -3.981314182, -3.846160412, -2.160172224, -2.174680233, -2.197129488, -1.649183393, -1.428202987, -1.445765376, -1.776243448, -1.975538254, -1.96591711, -1.735162735, -1.163087368, -0.2345722616, -0.05009094998, 0.2151772827, 0.3683517575, 0.5175555944, 1.016785145, 1.146746755, 1.185842156, 1.21607995, 1.325272202, 1.440725684, 1.4198035, 1.294881582, 1.077566266, 0.8411614299, 0.5517640114, 0.5937610269, 0.5684100986, 0.3263547719, -0.153632611, -0.1996002197, -0.08368854225, -0.001985311974, 0.07299839705, 0.1704314053, 0.3801108897, 0.7832819819, 0.09193521738, -0.7527387142, -1.449125051, -1.716073155, -1.22692287, -0.889267087, -0.6658431292, -0.4448626041, -0.3145956099, 0.4969388843, 0.9098837972, 1.208749652, 1.495550871, 1.803121448, 2.392453671, 2.630843878, 2.902984381, 3.120604992, 3.270877838, 3.271794319, 3.281873465, 3.409238815, 3.496287346, 3.458719015, 2.983313084, 2.018146038, 0.6873761415, -0.5461135507, -1.325577617, -1.622152686, -1.200197458, -0.8329147696, -0.5732970238, -0.413403064, -0.4043927789, -1.193783402, -1.857488513, -2.503936529, -3.058296919, -3.494149208, -3.764304399, -3.635564566, -3.160922289, -2.419484615, -2.198045969, -2.308306932, -1.864207983, -1.590693116, -1.406975389, -1.406975389, -1.565647602, -1.496772528, -1.27487576, -0.869566679, -0.4280638099, 0.07513642311, 0.495869875, 0.4673119187, 0.5426010489, 0.7163922191, 0.8764389157, 1.040456176, 1.051909924, 1.012661815, 0.971581161, 0.955087781, 0.897208333, 0.7805330753, 0.6543893814, 0.522900641, 0.4279111028, 0.555123806, 0.5734497309, 0.2897028327, -0.07299839705, -0.07971791178, 0.141720742, 0.1882992089, 0.2545780838, 0.4864014387, 0.8239045143, 0.1302670091, -1.015563488, -1.543656468, -1.475697756, -1.038776398, -0.7008151412, -0.2648100853, -0.3145956099, -0.4214970171, -0.3152064681, 0.007024950348, 0.5616905689, 0.7473936081, 0.9324858189, 1.16507268, 1.468672752, 1.890475273, 1.986381054, 2.089770079, 2.19957304, 2.334574223, 2.974608421, 3.35273385, 3.59875989, 3.686877251, 3.643963814, 1.352455616, -0.1802052408, -0.9931141734, -1.146594048, -0.9393580556, -0.6360634565, -0.6659958363, -0.8000807762, -1.081536889, -1.425759435, -1.800067186, -2.393369913, -2.604729414, -2.780964136, -2.937803745, -3.11495471, -2.963765383, -2.317775488, -2.160477638, -2.020742178, -1.532660842, -1.273043156, -1.57297802, -1.862222672, -1.963320851, -1.910328388, -1.094975948, -0.7076873779, -0.4663956165, -0.381179899, -0.3472768962, -0.184786737, 0.04016438872, 0.2564106882, 0.3747658134, 0.4196644127, 0.5464189649, 0.6389650702, 0.7151705027, 0.7073819637, 0.613155961, 0.4899139404, 0.286801219, 0.4120286107, 0.5426010489, 0.3868304193, 0.07635815442, -0.01817324013, -0.084604837, -0.1305724531, -0.09193521738, -0.02550362423, -0.04581489414, -0.1803579628, 0.04566217586, -0.1999056488, -0.9059131742, -1.601077795, -1.537547827, -1.36772728, -1.152855396, -0.9364564419, -0.4631885588, -0.1852448881, 0.2127338201, 0.6233879924]","[-0.2612976134, -1.751197934, -2.779895067, -3.565467834, -3.565315008, -3.406490088, -3.003013611, -2.363132238, -1.207985997, -0.956309557, -0.7988590002, -0.6553056836, -0.6421720982, 0.1287398487, 0.3445279896, 0.3507893682, 0.06856962293, -0.3810271919, -0.7218900323, -0.2527455091, 0.8510879874, 1.094059706, 0.5166392922, 0.04978551716, 0.118049711, 0.1698205322, 0.01053742506, -0.05574145541, 0.1072068512, 0.7426594496, 0.9239336848, 0.9170614481, 0.7041749358, 0.1656972021, -1.23822391, -1.784795523, -2.061975718, -1.830457687, -1.190270901, -1.845729351, -0.8437576294, 1.109178543, 2.14184618, 2.305558205, 2.495079041, 1.184314966, 0.2255619913, -0.2987131178, -0.3875939846, -0.2527455091, 0.3836233616, 0.9112582207, 1.247844934, 0.837954402, 0.4382958114, 0.3721696436, 0.1705841124, -0.0300851129, -0.2038762718, -0.1838704348, 0.2935207486, 0.6453791261, 0.8552113175, 0.8536841869, 0.7913759351, 0.6293439269, 0.3759875596, 0.08918632567, -0.03573561832, 0.2646573782, 1.180802464, 1.355204582, 1.408197165, 1.382540822, 1.23669672, 0.7990117669, -0.6966918111, 0.008857546374, 1.280373573, 1.683086514, 1.212720275, -1.383915186, -2.397951603, -2.608089209, -2.587930679, -2.58945775, -2.047314882, -1.758833766, -1.27380681, -0.5705481172, -0.09071348608, 0.4780020416, 0.6777549982, 0.602465868, 0.5746715069, 0.9705121517, 1.452942967, 1.199281216, 0.9950994849, 0.8936958313, 0.7322747111, 1.085202098, 1.446834326, 1.234405994, 0.6407976151, 0.2825251818, 0.2313652188, 0.1409571618, 0.2304489166, 0.3875939846, 0.4654793143, 0.5204572082, 0.8324565887, 0.9920451641, 0.8162686825, 0.4002694488, -0.05115996301, -0.6647741199, -0.4599815309, -0.350025773, -1.399492264, -1.325883031, 1.162781954, 1.910939217, 2.566092253, 2.986672878, 2.986672878, 0.01328631863, -0.3123048544, 0.08353582025, 0.31047225, 0.4610505402, 0.6817256212, 0.6009386778, 0.05818491429, -0.1992947906, -0.1484402567, -0.1817324162, -0.5650503635, -0.6951646209, -0.5731443167, -0.275958389, 0.1221730486, 0.9592111707, 1.188896537, 1.171486855, 0.9544769526, 0.6400340796, 0.2139555514, 0.3043636084, 0.8590292335, 1.770134807, 2.263713837, 1.864055276, 1.430341005, 1.091463447, 0.5447390676, -0.236099422, -0.4702135324, 0.4639521539, 1.194699645, 1.407891631, 1.016937971, -0.2342668176, -1.799609065, -2.052812576, -2.158645153, -2.108248711, -1.937511802, -1.481500983, -1.085049391, -0.743881166, -0.5676465034, -0.4859432876, -0.2096794993, -0.2170098722, -0.0239764601, 0.3750712574, 0.6061310172, 1.127810001, 1.012509108, 0.4999932051, -0.04627304152, -0.05283984542, 0.8258898258, -0.04138612002, -0.2544253767, 0.0720821023, 0.428827405, 0.519540906, 0.4201225638, 0.2043344229, -0.004734205548, -0.1973094791, -0.338724792, -0.6687447429, -0.8935431242, -1.067487001, -1.097877502, -0.972192049, -0.7098253965, -1.207222462, -0.3332269788, 0.6989825368, 1.337947607, 2.611296177, 2.538755894, 1.826945186, 1.107345939, 0.5639813542, 0.4621195495, 1.055117011, 1.565189481, 1.313513041, 0.8155050874, -0.2235766798, -0.2504547536, -0.1348485053, -0.1786780804, -0.3338378668, -0.001832595794, 0.4280638099, 0.8837692738, 1.164614558, 1.259756804, 1.182329655, 0.8672759533, 0.739299655, 0.786030829, 1.089478135, 1.495856285, 1.894904017, 1.680032134, 1.263422012, 0.8723155856, 0.6186537743, 0.4552473128, -0.1459967941, -0.8304712772, -0.488081336, 0.783434689, 1.014341712, -0.2854267955, -1.766622305, -2.644741058, -2.888781786, -2.836552858, -2.773328304, -2.584112644, -2.317775488]","[0.999833703, 1.30068481, 1.651474237, 2.196366072, 2.297158718, 2.233781576, 1.981035948, 1.606575608, 0.9053022861, 0.5910121202, 0.3323107064, 0.25167647, 0.338724792, 0.3200933933, 0.2626720667, 0.1931861341, 0.1951714456, 0.2376265824, 0.2503020465, 0.2651155293, 0.5604688525, 0.9538660645, 1.15728426, 1.2310462, 1.103833556, 1.03144598, 0.9176723361, 0.6652322412, 0.3764457107, -0.145691365, -0.3940080702, -0.6994407177, -1.038012743, -1.184162259, -1.410335183, -1.630093932, -1.94636941, -2.302503824, -2.734996319, -3.838982582, -3.932445049, -3.754683256, -3.169016123, -2.20522356, -1.493718266, -1.009454846, -0.7420485616, -0.3614795208, -0.01695151068, 0.2525927722, -0.1288925707, -0.2643519342, -0.09941831976, 0.06658431143, 0.1447750628, 0.02886338346, 0.1618792862, 0.3938553631, 0.6065891981, 0.7528914213, 1.120326877, 1.305419087, 1.449583173, 1.503644824, 1.448819637, 1.123686671, 0.9109528065, 0.6275113225, 0.1365283877, -0.3921754956, -0.9694431424, -1.023657441, -1.124755621, -1.210582256, -1.257924199, -1.264185667, -1.128878951, -0.8712465763, -0.153632611, 0.5552765131, 1.266170979, 2.03143239, 2.056019783, 2.38161087, 2.719572067, 2.801122665, 2.397340536, 2.059990406, 1.629941225, 1.185231328, 0.8368853927, 0.7058547735, 0.7480044961, 0.7250970602, 0.6427829266, 0.5372560024, 0.432492584, 0.4274529517, 0.3576616049, 0.2434297949, 0.1133155003, 0.06352998316, 0.3368921876, 0.6322455406, 0.8350527883, 0.8918632865, 0.884685576, 0.5868887901, 0.4390594065, 0.2477058619, 0.02443460934, -0.1644754708, -0.5215262175, -0.7820602059, -1.088256478, -1.255633473, -1.40743351, -2.269669771, -2.893821478, -3.647323608, -4.35989809, -4.363563061, -3.903123379, -3.30783534, -2.40741992, -1.623068929, -1.623068929, -0.7609853745, -0.5015203953, -0.04077525437, 0.2930625975, 0.1221730486, -0.2107485086, -0.4818199575, -0.3955352604, -0.4457789063, -0.4178318381, -0.2997821271, 0.1702786833, 0.4320344329, 0.6939429045, 0.9508117437, 1.187369347, 1.582599163, 1.695151091, 1.714851499, 1.682170153, 1.590234995, 1.09696126, 0.7446447611, 0.314748317, -0.2144137025, -0.5865833759, -0.8077165484, -0.7783950567, -0.7533495426, -0.7530441284, -0.767552197, -0.8359690905, -0.6898195744, -0.2199114859, 0.3878994286, 1.002735257, 1.375057697, 1.964084506, 2.213164806, 2.294562578, 2.25684166, 2.183843136, 1.745852828, 1.377806544, 1.038776398, 0.8903360963, 0.9048441648, 1.003346205, 0.9738719463, 0.8611672521, 0.7666358948, 0.7041749358, 0.5447390676, 0.4103487432, 0.2582432926, 0.1246165112, 0.1197295859, 0.8865181804, 1.010218382, 0.8785769343, 0.7389942408, 0.7040221691, 0.204639852, -0.06078109145, -0.3046690524, -0.53481251, -0.7696902156, -0.9772316813, -1.244179845, -1.37444675, -1.517847419, -1.672854424, -1.900096297, -2.918408632, -3.45688653, -3.78079772, -3.719405651, -3.455512047, -2.203849077, -1.863139033, -1.657735586, -1.200044751, -0.6084218025, -0.3014619946, -0.7739662528, -0.7484626174, -0.3092505336, 0.03359758854, 0.2510656118, 0.2628247738, 0.3900374472, 0.570242703, 0.7878634334, 1.288772941, 1.546099901, 1.76326251, 1.945453048, 2.082745075, 2.085035801, 1.685682654, 1.35276103, 0.9413433671, 0.5123631954, 0.02061670274, -0.724180758, -0.80710572, -0.9275988936, -1.079856992, -1.164461851, -1.162781954, -1.11085844, -1.02579546, -0.9332493544, -0.5894849896, 1.009760261, 1.619251013, 2.000431061, 2.273640394, 2.472171545, 2.419179201, 2.179719925, 1.808924675, 1.459357023]"
