"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.877052363E0,-1.043357849E0,-4.697095394E0,4.253607273E0
1.887052363E0,-5.464189649E-1,-5.797874928E0,2.339919329E0
1.897052363E0,-2.907718420E-1,-6.138890266E0,9.239336848E-1
1.907052363E0,-1.123992056E-1,-5.418985367E0,3.452915847E-1
1.917052363E0,1.023810148E0,6.872233748E-1,1.126740932E0
1.927052363E0,1.348637700E0,3.140763760E0,1.489747643E0
1.937052363E0,1.426828504E0,4.214817524E0,1.848172784E0
1.947052363E0,1.351692080E0,4.245819092E0,2.076789141E0
1.957052363E0,1.362687588E0,4.139680862E0,2.014022827E0
1.967052363E0,1.422857881E0,3.777590752E0,-2.038762718E-1
1.977052363E0,1.403615594E0,2.741868734E0,-1.812284470E0
1.987052363E0,1.855350494E0,1.106887817E0,-2.777756929E0
1.997052363E0,2.511877775E0,-6.108652353E-1,-3.621819973E0
2.007052363E0,2.935818434E0,-1.379639149E0,-4.525136948E0
2.017052363E0,2.321746111E0,1.523497939E0,-3.562413454E0
2.027052363E0,-9.162978968E-4,3.036763906E0,-5.655084848E-1
2.037052363E0,-1.508226275E0,2.595871925E0,3.295617998E-1
2.047052363E0,-1.843438625E0,1.658957243E0,-3.048217595E-1
2.057052363E0,-1.395216227E0,1.293507218E-1,-1.025490046E0
2.067052363E0,3.451388702E-2,-2.664441586E0,-1.504408360E0
2.077052363E0,1.146899462E-1,-2.481334686E0,-1.657430172E0
2.087052363E0,-1.285871267E-1,-1.894140363E0,-1.684308171E0
2.097052363E0,-6.971499324E-1,-1.072984815E0,-1.227228284E0
2.107052363E0,-1.383151650E0,-2.634356320E-1,-4.746423066E-1
2.117052363E0,-1.723556280E0,9.123272300E-1,-6.856962293E-2
2.127052363E0,-1.377806544E0,3.724139929E0,7.260133624E-1
2.137052363E0,-1.775632501E0,3.766442299E0,1.354440928E0
2.147052363E0,-2.318080902E0,3.197115898E0,1.694082022E0
2.157052363E0,-2.424066067E0,2.541046619E0,1.514945865E0
2.167052363E0,-1.948965549E0,1.961641073E0,1.260825872E0
2.177052363E0,-1.642616630E0,6.036875844E-1,2.008677721E0
2.187052363E0,-2.325563908E0,-3.649919927E-1,2.446667910E0
2.197052363E0,-3.086396694E0,-1.284496903E0,2.698039055E0
2.207052363E0,-3.733302832E0,-2.206445217E0,2.724764347E0
2.217052363E0,-4.210541248E0,-2.698039055E0,2.664441586E0
2.227052363E0,-3.626401424E0,-2.366033792E0,2.096336842E0
2.237052363E0,-1.687362552E0,-9.505063295E-1,1.662317038E0
2.247052363E0,-3.184134960E-1,-1.563815027E-1,1.785100937E0
2.257052363E0,-5.558873713E-2,-8.280278444E-1,1.846951127E0
2.267052363E0,1.618792862E-2,-9.056077003E-1,1.380097270E0
