Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
107.7801226,10.58704376,0.1555334777,-6.721438885
107.7901226,2.576471806,-4.304089546,-0.3212364316
107.8001226,0.4977070987,-3.375076294,-2.214557409
107.8101226,-1.435095429,-2.599801779,-5.473581791
107.8201226,-3.37986207,-3.517449379,-7.47398138
107.8301226,-5.492125988,-6.206383705,-4.78385067
107.8401226,-6.229713917,-10.39322472,1.804188251
107.8501226,-5.517251015,-22.77488518,4.179663181
107.8601226,-6.122634888,-26.18286324,7.253841877
107.8701226,-8.546564102,-29.96771049,9.020941734
107.8801226,-8.398209572,-31.15335464,5.877968788
107.8901226,-3.752544165,-24.99183655,0.8207381964
107.9001226,2.347957134,-15.52941895,0.04247260094
107.9101226,3.528217077,-12.64068413,0.4438686073
107.9201226,4.642076015,-10.75693417,0.9385846853
107.9301226,5.918048382,-9.377471924,0.8518448472
107.9401226,5.994020939,-8.385048866,0.6526423693
107.9501226,3.689732552,-8.855237961,3.547359467
107.9601226,2.145763636,-9.872786522,3.807579041
107.9701226,0.6592226624,-10.97348499,3.598805189
107.9801226,-0.8907282352,-12.74118233,2.868396044
107.9901226,-2.258226395,-14.73799324,2.170290232
108.0001226,-4.613361835,-18.75374794,-0.3349951804
108.0101226,-5.274977684,-18.88176346,-1.363310695
108.0201226,-5.142774105,-17.22652817,-2.022533417
108.0301226,-3.772284985,-14.80618858,-2.36111784
108.0401226,-2.066202402,-13.15155125,-2.69850564
108.0501226,1.82632184,-9.969097137,-4.449453831
108.0601226,3.788436413,-8.480163574,-5.835496426
108.0701226,5.305486202,-7.406384468,-7.42672348
108.0801226,5.748157978,-6.642475605,-8.535796165
108.0901226,5.240281582,-5.870790482,-8.844470978
108.1001226,3.778266907,-5.029713154,-8.063812256
108.1101226,3.114856958,-5.37487793,-7.293323517
108.1201226,2.663211584,-5.508277893,-5.950351715
108.1301226,2.194218397,-5.522036552,-3.102892876
108.1401226,1.205384374,-5.484947681,0.04905286431
108.1501226,0.7932206988,-4.790431023,-0.09152546525
108.1601226,1.613958836,-3.54018116,-0.932602644
108.1701226,3.078964472,-2.495713949,-2.452643156
108.1801226,4.051646709,-2.059622049,-3.954737663
108.1901226,3.7710886,-2.388036966,-5.720042706
108.2001226,3.029911757,-2.809173822,-5.878567219
108.2101226,2.304886341,-3.689134359,-2.310270309
108.2201226,2.384447813,-3.896113396,-0.5874379873
108.2301226,2.376671076,-4.33340168,0.4582255483
108.2401226,2.29651165,-5.020740032,0.8895317912
108.2501226,2.422134638,-6.20458889,1.179661512
108.2601226,3.631108284,-11.18166065,2.109871387
108.2701226,4.365705013,-13.82094383,3.321835995
108.2801226,4.977669239,-17.48794365,5.111069202
108.2901226,4.058825493,-21.29193497,9.326025963
108.3001226,0.3924229145,-23.50828552,15.03410435
108.3101226,-8.297710419,-27.05863571,13.00080395
108.3201226,-6.948158741,-25.79343224,2.349751949
108.3301226,-3.662813187,-23.07997131,-7.872386456
108.3401226,-2.076371908,-23.08595276,-11.23250771
108.3501226,-2.455035925,-24.32842636,-9.293125153
108.3601226,-3.812364578,-24.09093857,-3.162713289
108.3701226,-3.454039574,-22.41835594,-5.688337803
108.3801226,-0.9200403094,-18.82254028,-4.923232555
108.3901226,0.8368897438,-16.1013031,-2.859423161
108.4001226,2.391027927,-14.05603886,-2.184048891
108.4101226,5.222335339,-12.03829098,-1.480558991
108.4201226,5.045266628,-11.78405285,-1.623530149
