Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
93.87756234,-0.2446661144,-0.9840483069,9.941579819
93.88756234,-0.8327022791,-1.180858016,9.923633575
93.89756234,-0.8853443861,-1.242473125,9.789037704
93.90756234,-0.718445003,-1.173679471,9.564710617
93.91756234,-0.4654040039,-1.091725349,9.537791252
93.92756234,-0.3888336718,-0.9774680734,9.619745255
93.93756234,-0.3888336718,-0.9445667267,9.663414001
93.94756234,-0.3403790295,-0.9361918569,9.845269203
93.95756234,-0.5270192027,-1.039681435,9.609575272
93.96756234,-0.55154562,-1.034297585,9.489934921
93.97756234,-0.5084748268,-0.9966106415,9.585647583
93.98756234,-0.5174478889,-0.9684949517,9.672387123
93.99756234,-0.4743770957,-0.9732806087,9.696315765
94.00756234,-0.4217349887,-0.9978070259,9.753743172
94.01756234,-0.3882354796,-1.00737834,9.796813965
94.02756234,-0.3738785386,-1.050449133,9.83509922
94.03756234,-0.3355933726,-1.060020447,9.83509922
94.04756234,-0.3547359705,-1.060020447,9.83509922
94.05756234,-0.3499503136,-1.074377418,9.80638504
94.06756234,-0.3738785386,-1.146162033,9.743574142
94.07756234,-0.3930211067,-1.140778184,9.714859962
94.08756234,-0.4025924206,-1.169492126,9.695118904
94.09756234,-0.3882354796,-1.207777262,9.73340416
94.10756234,-0.4935196638,-1.222134113,9.661021233
94.11756234,-0.5126622319,-1.221535921,9.613164902
94.12756234,-0.5413761139,-1.164706469,9.63290596
94.13756234,-0.5461617708,-1.126421213,9.661619186
94.14756234,-0.5700899959,-1.102493048,9.714262009
94.15756234,-0.5796613097,-1.116850019,9.709476471
94.16756234,-0.5940182209,-1.112064362,9.690333366
94.17756234,-0.5748756528,-1.064806104,9.719047546
94.18756234,-0.5653043389,-1.05523479,9.724431038
94.19756234,-0.5557330847,-1.03549397,9.705288887
94.20756234,-0.5653043389,-1.031306505,9.729216576
94.21756234,-0.5557330847,-0.9978070259,9.734002113
94.22756234,-0.5413761139,-0.9882357717,9.729216576
94.23756234,-0.5557330847,-0.9828519225,9.714859962
94.24756234,-0.4839483798,-0.9308080077,9.80219841
94.25756234,-0.4839483798,-0.9260223508,9.759127617
94.26756234,-0.4839483798,-0.9403793216,9.753743172
94.27756234,-0.4504488707,-0.9637092948,9.725028992
94.28756234,-0.4169493318,-0.9589236975,9.739984512
94.29756234,-0.4217349887,-0.9637092948,9.715457916
