Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
12.28545403,0.0719293803,-0.6733261943,-0.04902193695
12.29545403,0.1350012124,-0.6015495658,-0.05115996301
12.30545403,0.2148718536,-0.4853324294,-0.06414084882
12.31545403,0.2267837226,-0.3417791128,-0.0731511116
12.32545403,0.1753183305,-0.2467895597,-0.06643159688
12.33545403,0.1266018152,-0.1663080603,-0.06597344577
12.34545403,0.08888089657,-0.07849618047,-0.06902777404
12.35545403,0.07605272532,-0.03313944116,-0.08582656831
12.36545403,0.07330382615,-0.009926560335,-0.08567385375
12.37545403,0.06582073122,0.002290744567,-0.08078692853
12.38545403,0.05192354694,0.04505131021,-0.07803803682
12.39545403,0.03268129006,0.1098030284,-0.07528914511
12.40545403,0.02107485011,0.1672243625,-0.07742717117
12.41545403,-0.008399397135,0.1681406647,-0.084604837
12.42545403,-0.02092213556,0.1913535446,-0.1015563458
12.43545403,-0.01023199316,0.2148718536,-0.1186605766
12.44545403,0.007177666761,0.196698606,-0.1235474944
12.45545403,0.01756237634,0.1527163088,-0.123852931
12.46545403,0.01572977938,0.09010262042,-0.1168279797
12.47545403,0.01145372353,0.03985895589,-0.1159116775
12.48545403,0.007941247895,0.0201585535,-0.1172861308
12.49545403,-0.01786780916,0.01496619824,-0.1183551401
12.50545403,-0.04382958263,0.03436116874,-0.1255328059
12.51545403,-0.06505715102,0.07101308554,-0.1290452778
12.52545403,-0.06918048859,0.1101084575,-0.1215621829
12.53545403,-0.05146539584,0.1739438772,-0.1114829108
12.54545403,-0.03207042441,0.204639852,-0.08200865984
12.55545403,-0.009926560335,0.2023491114,-0.06490442902
12.56545403,0.003665191587,0.1866193265,-0.06872233748
12.57545403,0.0251981914,0.2396118939,-0.08185594529
12.58545403,0.04566217586,0.2779437006,-0.08903361112
12.59545403,0.02993239649,0.2556470931,-0.08185594529
12.60545403,-0.006414085161,0.2110539377,-0.06856962293
12.61545403,-0.04398229718,0.1640173197,-0.0613919571
12.62545403,-0.07620543987,0.08139779419,-0.05207626149
12.63545403,-0.09361509979,-0.009468411095,-0.04642575979
12.64545403,-0.1032362282,-0.03176499158,-0.04398229718
12.65545403,-0.09483683109,-0.01695151068,-0.04031710699
12.66545403,-0.07773260027,-0.00320704258,-0.05497787148
12.67545403,-0.05574145541,0.008093964309,-0.05864306539
12.68545403,-0.04001167417,0.02428189293,-0.05604688451
12.69545403,-0.04398229718,0.05482515693,-0.05833763257
12.70545403,-0.05925392732,0.1087340117,-0.07513642311
12.71545403,-0.07101308554,0.1624901593,-0.07727445662
12.72545403,-0.1030835137,0.1792889535,-0.06368270516
12.73545403,-0.1351539344,0.1948660165,-0.05375614017
12.74545403,-0.157145083,0.184634015,-0.0232128799
12.75545403,-0.1710422635,0.1156062484,0.008093964309
12.76545403,-0.1754710376,0.06276640296,0.01756237634
12.77545403,-0.1542434692,0.03970624134,0.02229658142
12.78545403,-0.1194241568,-0.002901609987,0.02565634064
12.79545403,-0.07345654815,-0.05757404864,0.03268129006
12.80545403,0.01679879427,0.1113301888,0.03711006418
12.81545403,0.09789115191,0.2287690341,0.03145955876
12.82545403,0.03405573592,-0.00122173049,0.03405573592
12.83545403,-0.03344487399,-0.1148426682,0.04077525437
12.84545403,-0.05100724846,-0.08429940045,0.0410806872
12.85545403,-0.05268712714,-0.04138612002,0.03268129006
12.86545403,-0.04566217586,-0.005650503561,0.02672535367
12.87545403,-0.0251981914,0.02153299935,0.01588249579
12.88545403,-0.01282817032,0.01069014147,0.0109955743
12.89545403,-0.01206458826,-0.05787948146,0.001985311974
12.90545403,-0.009468411095,-0.07376197726,-0.002901609987
12.91545403,-0.005955935922,-0.054061573,-0.007788531948
12.92545403,0.03833179548,0.1695151031,-0.007788531948
